T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
610	0.114602	0.115355	0.114800	0.114914	0.116193	0.109792	0.116176	0.116323	0.116776	0.114781
620	0.111262	0.115678	0.114251	0.117286	0.113834	0.113333	0.116282	0.114294	0.122054	0.114113
630	0.114547	0.114374	0.114689	0.119427	0.117232	0.104750	0.117293	0.114488	0.120152	0.116795
640	0.119519	0.118097	0.113704	0.120761	0.122176	0.109176	0.115072	0.113016	0.121797	0.119564
650	0.116778	0.113730	0.123728	0.125246	0.112154	0.110703	0.111900	0.121598	0.118015	0.113234
660	0.118796	0.113275	0.117651	0.125996	0.117892	0.113265	0.112443	0.116145	0.117073	0.110699
670	0.114867	0.111644	0.116319	0.115879	0.116736	0.106438	0.115920	0.116325	0.117424	0.111281
680	0.120062	0.111721	0.114579	0.113728	0.118202	0.114671	0.113303	0.117513	0.118333	0.115418
690	0.114011	0.115679	0.115532	0.115589	0.121480	0.109761	0.108534	0.118135	0.121278	0.108189
700	0.118794	0.113210	0.115071	0.121438	0.117513	0.111596	0.116790	0.113995	0.119507	0.114554
710	0.111490	0.111743	0.113972	0.117278	0.116206	0.112471	0.112268	0.115186	0.111975	0.114680
720	0.109881	0.115384	0.117210	0.118685	0.115149	0.111499	0.112145	0.114570	0.117012	0.111596
730	0.116467	0.117212	0.112612	0.121165	0.111499	0.112699	0.110857	0.113116	0.113029	0.118941
740	0.115939	0.111486	0.115948	0.112304	0.112501	0.114144	0.110637	0.116023	0.111173	0.117165
750	0.114613	0.112790	0.114361	0.116966	0.117606	0.107737	0.109179	0.116336	0.111188	0.112631
760	0.109210	0.109986	0.118001	0.116765	0.112335	0.107357	0.114175	0.110813	0.114443	0.112619
770	0.116877	0.111352	0.118123	0.116319	0.115693	0.105546	0.115255	0.120313	0.114531	0.111619
780	0.112886	0.114839	0.115346	0.115257	0.111163	0.106894	0.112791	0.109410	0.110410	0.114944
790	0.115565	0.112745	0.112346	0.115124	0.114091	0.113510	0.115810	0.108908	0.112314	0.114776
800	0.111978	0.106858	0.114367	0.113736	0.109084	0.110518	0.109360	0.110916	0.114981	0.111922
810	0.108762	0.113036	0.111000	0.111288	0.113893	0.110539	0.109808	0.111671	0.111712	0.112414
820	0.109740	0.103258	0.113362	0.114695	0.114422	0.105160	0.114533	0.113054	0.114018	0.112291
830	0.115637	0.115723	0.116322	0.108533	0.117212	0.110049	0.113717	0.112590	0.113342	0.115952
840	0.111264	0.110916	0.111988	0.111720	0.117626	0.106678	0.116320	0.107961	0.109969	0.111391
850	0.112705	0.114537	0.114444	0.112028	0.111897	0.105829	0.110394	0.107355	0.114114	0.111070
860	0.112994	0.108822	0.112445	0.111951	0.111996	0.103653	0.116382	0.114606	0.110643	0.110560
870	0.114041	0.116749	0.109225	0.107956	0.115574	0.110222	0.116718	0.109742	0.113499	0.109208
880	0.112304	0.115719	0.115942	0.118303	0.112157	0.105326	0.113431	0.115080	0.112902	0.109968
890	0.107970	0.112568	0.111396	0.114809	0.117493	0.107155	0.115908	0.107452	0.113710	0.109000
900	0.114689	0.109749	0.112883	0.108878	0.114446	0.107658	0.109788	0.110311	0.110043	0.109751
910	0.118865	0.113403	0.111868	0.109829	0.115914	0.110731	0.111193	0.110438	0.112812	0.110033
920	0.108944	0.118088	0.109033	0.111410	0.112480	0.104346	0.110565	0.113069	0.113803	0.112103
930	0.108683	0.111401	0.110547	0.115023	0.110997	0.108585	0.114259	0.113151	0.106849	0.107442
940	0.110114	0.117251	0.111158	0.112967	0.110254	0.108026	0.109555	0.109900	0.112572	0.114962
950	0.108029	0.115290	0.110512	0.112703	0.114040	0.109121	0.110370	0.109138	0.110359	0.110620
960	0.118846	0.114177	0.117988	0.113629	0.114584	0.111136	0.109298	0.112746	0.113820	0.109533
970	0.110168	0.111549	0.115543	0.112865	0.109210	0.111707	0.112917	0.110656	0.109490	0.112858
980	0.114976	0.110624	0.110254	0.112382	0.110925	0.113502	0.110080	0.114248	0.110136	0.107775
990	0.110488	0.112012	0.113925	0.111114	0.107497	0.104355	0.108703	0.111550	0.110874	0.112881
1000	0.111066	0.113421	0.110322	0.107452	0.117760	0.108247	0.110438	0.112191	0.104128	0.109449
1010	0.112177	0.109580	0.109014	0.105993	0.111411	0.107814	0.108580	0.110829	0.105345	0.108467
1020	0.111460	0.104457	0.114331	0.118035	0.110397	0.111614	0.106144	0.108893	0.109235	0.109193
1030	0.111023	0.113304	0.113001	0.106831	0.110869	0.109076	0.111879	0.110238	0.109630	0.107115
1040	0.113959	0.114682	0.113857	0.111450	0.107935	0.106941	0.108609	0.105475	0.108493	0.106951
1050	0.109997	0.108898	0.108611	0.111247	0.113210	0.110980	0.106303	0.109671	0.106770	0.108846
1060	0.108024	0.107444	0.113516	0.110726	0.110127	0.109899	0.114579	0.110480	0.105158	0.108503
1070	0.113613	0.112383	0.114040	0.106868	0.113541	0.106487	0.113049	0.105672	0.114743	0.109369
1080	0.116712	0.113598	0.115407	0.111369	0.105676	0.110637	0.109419	0.106864	0.110254	0.109101
1090	0.110594	0.113086	0.107173	0.110062	0.107024	0.107692	0.113184	0.111002	0.110850	0.108343
1100	0.109357	0.107002	0.113592	0.110218	0.109567	0.110694	0.112283	0.113638	0.110806	0.107815
1110	0.108645	0.113011	0.113177	0.111165	0.111281	0.106624	0.114367	0.115654	0.113177	0.110634
1120	0.109886	0.113301	0.111286	0.109805	0.111195	0.109076	0.111313	0.108663	0.103420	0.107365
1130	0.109167	0.116144	0.105939	0.107951	0.109305	0.106393	0.107850	0.106571	0.111548	0.112704
1140	0.116190	0.112345	0.111238	0.117333	0.107853	0.109509	0.108180	0.110348	0.108292	0.108247
1150	0.110748	0.114953	0.107884	0.110650	0.110122	0.104584	0.112605	0.112569	0.110771	0.110911
1160	0.111516	0.110556	0.108054	0.113679	0.110320	0.103930	0.114953	0.111675	0.110796	0.111901
1170	0.121168	0.112397	0.106616	0.108393	0.108271	0.108169	0.108513	0.109758	0.108662	0.109398
1180	0.113967	0.109272	0.108712	0.108532	0.108358	0.110243	0.103374	0.103746	0.108739	0.115324
1190	0.114606	0.109783	0.106290	0.108993	0.110571	0.110652	0.111175	0.110210	0.110414	0.107006
1200	0.116110	0.113491	0.111682	0.109883	0.112548	0.110040	0.114057	0.111847	0.106901	0.111141
1210	0.114203	0.112346	0.110627	0.107445	0.114810	0.111707	0.110609	0.111285	0.113564	0.112238
1220	0.115471	0.110612	0.106385	0.110008	0.107897	0.112505	0.105328	0.107922	0.112915	0.111300
1230	0.112471	0.109326	0.107907	0.105631	0.112359	0.110262	0.115384	0.106654	0.108005	0.113319
1240	0.108088	0.109716	0.110806	0.109447	0.111813	0.110302	0.108173	0.109501	0.107706	0.111134
1250	0.112420	0.108441	0.111704	0.107945	0.111088	0.104677	0.109576	0.110893	0.110913	0.112685
1260	0.112959	0.114586	0.103982	0.109309	0.110592	0.110327	0.110202	0.111861	0.110430	0.111975
1270	0.112035	0.112900	0.109026	0.106407	0.109786	0.111725	0.116365	0.111665	0.108397	0.109943
1280	0.114895	0.113451	0.111911	0.109338	0.106418	0.110904	0.107510	0.110849	0.110824	0.110510
1290	0.108794	0.106280	0.109920	0.110323	0.110341	0.107639	0.114341	0.108775	0.111781	0.106163
1300	0.114371	0.112579	0.108485	0.112833	0.106672	0.105385	0.113086	0.106702	0.107678	0.109758
1310	0.111289	0.109091	0.108666	0.106751	0.108754	0.108871	0.109488	0.104470	0.106797	0.107511
1320	0.110262	0.112119	0.107862	0.110491	0.106100	0.104750	0.108534	0.106765	0.107277	0.110769
1330	0.105927	0.111152	0.106231	0.107417	0.109094	0.109323	0.109786	0.108471	0.105704	0.111719
1340	0.112255	0.112346	0.108429	0.104692	0.112595	0.110520	0.113921	0.109761	0.109514	0.108515
1350	0.112012	0.109528	0.108067	0.108858	0.113064	0.106868	0.111937	0.108268	0.107736	0.114685
1360	0.110438	0.110454	0.107681	0.105127	0.113369	0.107460	0.107992	0.107846	0.103566	0.111444
1370	0.108750	0.107268	0.110353	0.105734	0.111387	0.108248	0.106004	0.113932	0.103880	0.111237
1380	0.110230	0.108339	0.107046	0.105685	0.109902	0.109509	0.108371	0.109379	0.103875	0.109240
1390	0.108447	0.111858	0.106038	0.106480	0.108218	0.108643	0.111007	0.113933	0.110464	0.108925
1400	0.111719	0.106802	0.105896	0.106306	0.113068	0.106242	0.110419	0.111584	0.113714	0.116141
1410	0.110925	0.107921	0.110366	0.107210	0.106682	0.108478	0.108543	0.109154	0.108138	0.113211
1420	0.103104	0.108825	0.109739	0.105653	0.103988	0.108185	0.115605	0.105506	0.111588	0.108848
1430	0.111378	0.106225	0.111543	0.109488	0.107260	0.110064	0.109566	0.109868	0.103877	0.107219
1440	0.112792	0.111095	0.104605	0.108098	0.112599	0.110722	0.110637	0.113420	0.103254	0.109388
1450	0.113437	0.110389	0.105199	0.101823	0.111193	0.107980	0.110403	0.107897	0.105523	0.112290
1460	0.111245	0.111354	0.112681	0.105343	0.109973	0.107027	0.114589	0.112037	0.103618	0.109011
1470	0.114934	0.102593	0.108283	0.103876	0.113671	0.106198	0.112524	0.108961	0.101208	0.108876
1480	0.109201	0.108492	0.108391	0.104542	0.111122	0.107890	0.110438	0.104084	0.110730	0.111241
1490	0.108549	0.105286	0.107857	0.104538	0.111599	0.113134	0.112054	0.113539	0.107490	0.112062
1500	0.108944	0.107342	0.105039	0.109317	0.111227	0.108689	0.110767	0.113760	0.108180	0.112671
1510	0.105521	0.111149	0.105862	0.108279	0.105500	0.105494	0.111868	0.110193	0.109470	0.109784
1520	0.106499	0.111193	0.112505	0.105730	0.108136	0.108841	0.112069	0.109061	0.110046	0.109000
1530	0.107770	0.110654	0.111524	0.107138	0.107169	0.111599	0.113730	0.111447	0.106032	0.107732
1540	0.111583	0.107155	0.116202	0.106579	0.102582	0.109984	0.110731	0.101777	0.104276	0.105803
1550	0.105866	0.109455	0.114234	0.104923	0.110994	0.108129	0.111701	0.107169	0.107348	0.103748
1560	0.109544	0.110740	0.114052	0.108715	0.116852	0.109881	0.107206	0.109468	0.109198	0.110174
1570	0.111141	0.108609	0.108536	0.107753	0.108149	0.106367	0.115561	0.108016	0.106725	0.110138
1580	0.104907	0.115673	0.111826	0.106930	0.112790	0.111638	0.106012	0.107734	0.108623	0.110313
1590	0.107429	0.113743	0.108892	0.103733	0.109399	0.109723	0.111465	0.107480	0.109839	0.114167
1600	0.106177	0.115420	0.112194	0.109459	0.111299	0.109560	0.112765	0.106929	0.108493	0.112314
1610	0.109768	0.108833	0.113328	0.101592	0.110937	0.103782	0.117252	0.107902	0.107839	0.108231
1620	0.108630	0.108857	0.111687	0.103116	0.107773	0.109317	0.111655	0.113587	0.109866	0.109862
1630	0.108924	0.106744	0.111825	0.109333	0.108737	0.104560	0.109692	0.105658	0.107583	0.110579
1640	0.111481	0.111001	0.111888	0.106390	0.110210	0.105127	0.105884	0.109173	0.109957	0.106936
1650	0.108851	0.113122	0.108677	0.107582	0.111298	0.105159	0.110899	0.109227	0.109150	0.108432
1660	0.107611	0.110996	0.113905	0.101057	0.108923	0.107581	0.104217	0.108994	0.106302	0.105676
1670	0.107324	0.111378	0.110517	0.099263	0.107374	0.111575	0.108339	0.109360	0.107592	0.106926
1680	0.104451	0.109142	0.106182	0.104482	0.108957	0.106418	0.109831	0.108822	0.107015	0.109039
1690	0.105703	0.113257	0.108937	0.102307	0.101879	0.108381	0.109679	0.109323	0.109042	0.113609
1700	0.109518	0.111366	0.108343	0.101715	0.109023	0.105342	0.111863	0.107084	0.108920	0.107226
1710	0.101265	0.115095	0.110615	0.106721	0.108541	0.106496	0.113933	0.109119	0.109638	0.110263
1720	0.103425	0.110588	0.108650	0.106490	0.100545	0.106415	0.115167	0.109382	0.109594	0.105281
1730	0.111985	0.112127	0.111044	0.097132	0.107795	0.104944	0.115272	0.112627	0.108432	0.110212
1740	0.105976	0.106888	0.111370	0.101554	0.109392	0.102651	0.109517	0.107618	0.103419	0.106228
1750	0.108765	0.114828	0.107918	0.100696	0.102069	0.108934	0.107966	0.110334	0.108762	0.107215
1760	0.118739	0.115601	0.107431	0.106858	0.107225	0.107781	0.115187	0.111536	0.105344	0.108529
1770	0.111897	0.109357	0.109575	0.101797	0.105207	0.105192	0.111769	0.111240	0.102950	0.109822
1780	0.111693	0.109015	0.111890	0.102339	0.107002	0.110274	0.108923	0.112966	0.110335	0.107004
1790	0.105803	0.109367	0.110587	0.102775	0.107964	0.108879	0.109763	0.111381	0.105397	0.107443
1800	0.112335	0.110422	0.108489	0.102602	0.106129	0.113698	0.106041	0.109131	0.111737	0.111410
1810	0.107468	0.108848	0.109305	0.101817	0.110809	0.113628	0.109327	0.110489	0.114850	0.110617
1820	0.107713	0.113672	0.105549	0.103389	0.106633	0.106496	0.106968	0.109975	0.109410	0.102698
1830	0.107695	0.107366	0.106951	0.099839	0.105972	0.107713	0.109103	0.108648	0.106462	0.109052
1840	0.105284	0.109504	0.103607	0.103883	0.108398	0.108149	0.108476	0.113595	0.108078	0.108077
1850	0.106612	0.106351	0.110577	0.106104	0.107703	0.111654	0.111651	0.110475	0.111026	0.103535
1860	0.103602	0.109875	0.110907	0.105764	0.108836	0.109202	0.106236	0.110640	0.104385	0.106233
1870	0.109915	0.112819	0.107266	0.098128	0.107338	0.103770	0.108898	0.108349	0.107425	0.107079
1880	0.107633	0.110807	0.106289	0.103949	0.105501	0.110237	0.110568	0.112228	0.112085	0.104781
1890	0.107527	0.109173	0.103290	0.103345	0.107536	0.109433	0.112083	0.111545	0.111257	0.106775
1900	0.106054	0.112643	0.102939	0.105705	0.105473	0.108723	0.107990	0.108590	0.109119	0.108809
1910	0.112090	0.111327	0.108488	0.103784	0.106988	0.112049	0.107871	0.110737	0.107755	0.104611
1920	0.107781	0.109671	0.106653	0.105011	0.106517	0.107916	0.110374	0.106176	0.109768	0.102109
1930	0.102339	0.113707	0.105872	0.110853	0.101909	0.110062	0.110781	0.112141	0.107725	0.106602
1940	0.104247	0.107875	0.106009	0.102617	0.106692	0.111268	0.109975	0.110208	0.113379	0.106845
1950	0.108297	0.110306	0.106148	0.104544	0.111434	0.114452	0.110145	0.109266	0.110324	0.106748
1960	0.107666	0.111114	0.109921	0.105581	0.104554	0.104621	0.112180	0.108645	0.105281	0.103951
1970	0.108525	0.112660	0.110909	0.105748	0.108660	0.108554	0.113658	0.109097	0.112900	0.105838
1980	0.104890	0.111960	0.107215	0.102066	0.106578	0.108285	0.109562	0.107668	0.109080	0.103344
1990	0.105814	0.116670	0.105876	0.106198	0.109628	0.111709	0.109665	0.109777	0.111468	0.105638
2000	0.104653	0.113347	0.104843	0.100510	0.109054	0.109115	0.108860	0.110291	0.106899	0.104588
2010	0.104014	0.109088	0.105077	0.105642	0.106210	0.106541	0.113977	0.105783	0.105742	0.106362
2020	0.106080	0.107155	0.115173	0.109252	0.107874	0.106473	0.109381	0.107366	0.110600	0.107603
2030	0.108897	0.106397	0.106472	0.100233	0.107614	0.109409	0.109824	0.111492	0.110436	0.107587
2040	0.107096	0.103669	0.109889	0.102801	0.108207	0.106105	0.111525	0.108101	0.109912	0.106731
2050	0.106009	0.110386	0.104948	0.102319	0.104538	0.105072	0.109309	0.103290	0.109057	0.106711
2060	0.105575	0.106543	0.107069	0.100709	0.105001	0.104947	0.110291	0.110401	0.111399	0.107257
2070	0.106026	0.116419	0.105672	0.102447	0.109643	0.109357	0.108762	0.108053	0.108561	0.108099
2080	0.105114	0.111896	0.108589	0.104484	0.106285	0.107789	0.111732	0.106623	0.109628	0.107444
2090	0.105784	0.111332	0.109050	0.101716	0.108585	0.110369	0.108550	0.105582	0.112441	0.112002
2100	0.109317	0.103012	0.110085	0.105808	0.109122	0.107657	0.106710	0.105027	0.110517	0.107752
2110	0.103180	0.109737	0.107018	0.104954	0.108920	0.108545	0.111523	0.108238	0.110668	0.109713
2120	0.104543	0.111109	0.105262	0.102743	0.108083	0.101501	0.111739	0.111658	0.108187	0.107405
2130	0.103614	0.108826	0.109241	0.106569	0.105813	0.107225	0.112735	0.110141	0.111209	0.106767
2140	0.105808	0.105810	0.108001	0.105130	0.105632	0.111782	0.112691	0.112425	0.110324	0.110220
