T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
610	0.176059	0.176159	0.184253	0.197342	0.191747	0.160172	0.179257	0.188050	0.202038	0.174660
620	0.167566	0.175260	0.177158	0.192946	0.183153	0.158873	0.174860	0.192646	0.192646	0.169564
630	0.167666	0.180156	0.179956	0.204636	0.195444	0.151179	0.170464	0.184153	0.192846	0.176958
640	0.177658	0.177858	0.182254	0.201739	0.182854	0.150280	0.171363	0.187050	0.192246	0.169864
650	0.173861	0.174560	0.175659	0.205635	0.182254	0.154776	0.167066	0.195144	0.192046	0.176659
660	0.182254	0.178157	0.175160	0.200040	0.195643	0.165568	0.170064	0.187450	0.182454	0.165867
670	0.174460	0.175260	0.173761	0.185651	0.187150	0.151379	0.169764	0.182954	0.183753	0.168865
680	0.179856	0.164069	0.176759	0.195743	0.186251	0.154876	0.167666	0.186351	0.181755	0.165867
690	0.169265	0.182954	0.173062	0.191547	0.176159	0.158074	0.166767	0.186651	0.181855	0.156675
700	0.163469	0.172162	0.174660	0.192646	0.173461	0.152778	0.173661	0.183553	0.184652	0.162670
710	0.171663	0.173861	0.169365	0.189049	0.180855	0.161171	0.170863	0.175560	0.176659	0.158273
720	0.162870	0.167166	0.173161	0.181755	0.180056	0.161871	0.168565	0.177258	0.171363	0.163569
730	0.172362	0.169564	0.170564	0.181655	0.176559	0.158773	0.163969	0.172562	0.170264	0.166167
740	0.164369	0.165767	0.175959	0.178957	0.176159	0.160771	0.156375	0.175460	0.182854	0.164968
750	0.169964	0.167066	0.169864	0.174261	0.174261	0.158673	0.167866	0.174061	0.167366	0.162270
760	0.164968	0.169464	0.177758	0.178757	0.168265	0.152678	0.169964	0.179257	0.177058	0.162970
770	0.162170	0.164269	0.168265	0.177858	0.175060	0.159173	0.168865	0.174660	0.171263	0.164568
780	0.164768	0.173161	0.173161	0.171263	0.170464	0.159373	0.166867	0.167666	0.169165	0.160771
790	0.166867	0.169864	0.166667	0.173861	0.172162	0.158773	0.165368	0.161471	0.174760	0.157174
800	0.162670	0.165068	0.165967	0.169964	0.170364	0.158573	0.168565	0.163369	0.167866	0.154976
810	0.165967	0.168365	0.157974	0.168465	0.166267	0.155376	0.161970	0.163569	0.173761	0.153078
820	0.162170	0.157074	0.157774	0.166067	0.180056	0.152978	0.164668	0.158573	0.172862	0.152678
830	0.166867	0.164369	0.163869	0.167166	0.172462	0.157874	0.170564	0.162170	0.167366	0.154676
840	0.166167	0.168265	0.161970	0.170564	0.171962	0.151978	0.166767	0.161771	0.170064	0.153877
