T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
610	0.165906	0.164094	0.167784	0.163928	0.151611	0.162270	0.153004	0.161457	0.160374	0.163868
620	0.163180	0.156517	0.163238	0.159162	0.156213	0.162782	0.155826	0.165948	0.165708	0.158127
630	0.163138	0.161648	0.170192	0.161788	0.157213	0.160797	0.159213	0.164335	0.165950	0.161166
640	0.162526	0.156890	0.160955	0.161623	0.150060	0.161349	0.159327	0.162288	0.166082	0.164413
650	0.151986	0.154435	0.163189	0.164656	0.147844	0.165786	0.160601	0.163617	0.169329	0.163320
660	0.161238	0.153212	0.168535	0.162852	0.146462	0.162194	0.157233	0.158862	0.167432	0.162395
670	0.155646	0.155713	0.162029	0.160002	0.148207	0.157234	0.158817	0.165115	0.164310	0.160540
680	0.158699	0.162012	0.165161	0.163552	0.145704	0.160762	0.157810	0.163328	0.160532	0.163651
690	0.159649	0.154018	0.166087	0.160083	0.149413	0.159146	0.155361	0.158671	0.163731	0.159194
700	0.156277	0.150353	0.163910	0.159111	0.152370	0.156474	0.159677	0.170410	0.161697	0.151715
710	0.162029	0.150843	0.160488	0.159723	0.152777	0.157203	0.160500	0.164471	0.159878	0.154788
720	0.160127	0.148447	0.165744	0.157381	0.150436	0.160532	0.154266	0.160723	0.166797	0.152689
730	0.160769	0.154496	0.159245	0.157218	0.146600	0.157270	0.153488	0.158082	0.163839	0.160810
740	0.159817	0.147762	0.162336	0.160799	0.147867	0.153901	0.160666	0.158709	0.157563	0.158111
750	0.157639	0.150623	0.162625	0.156474	0.145158	0.158247	0.150667	0.168684	0.164379	0.160965
760	0.160299	0.149331	0.158068	0.164212	0.148003	0.158646	0.156668	0.163454	0.160347	0.157978
770	0.161147	0.146638	0.167447	0.157966	0.147898	0.151519	0.160468	0.164501	0.164306	0.155037
780	0.152353	0.144417	0.162946	0.159534	0.146070	0.151090	0.154557	0.166595	0.164521	0.152965
790	0.156682	0.144606	0.168684	0.159004	0.146586	0.150203	0.150101	0.163223	0.164155	0.163760
800	0.154968	0.145955	0.161008	0.159426	0.150192	0.150912	0.154934	0.157470	0.163510	0.156456
810	0.161889	0.145076	0.159052	0.156328	0.149040	0.149683	0.152600	0.160278	0.168618	0.158508
820	0.156325	0.144700	0.159714	0.153625	0.144485	0.153919	0.148626	0.164516	0.159304	0.152269
830	0.156178	0.141767	0.155828	0.149426	0.143044	0.147218	0.152330	0.161147	0.162015	0.153861
840	0.158276	0.140897	0.164105	0.150173	0.142011	0.148061	0.151299	0.160691	0.159497	0.157935
850	0.150458	0.138268	0.156002	0.147224	0.145235	0.146200	0.150860	0.162051	0.162877	0.156192
860	0.158726	0.137253	0.159688	0.153317	0.143536	0.143001	0.146996	0.164754	0.162169	0.154406
870	0.152787	0.140488	0.162335	0.153540	0.141740	0.147616	0.149356	0.162535	0.154326	0.153529
880	0.151202	0.137620	0.159821	0.148771	0.143767	0.140863	0.153827	0.160454	0.161122	0.151561
890	0.152424	0.135233	0.158217	0.151237	0.141776	0.140242	0.147619	0.161929	0.154594	0.154404
900	0.148735	0.138958	0.158066	0.149898	0.141892	0.140833	0.151105	0.158297	0.160516	0.159669
910	0.151325	0.135290	0.161838	0.150984	0.144692	0.144236	0.157726	0.160311	0.159513	0.150494
920	0.156521	0.134818	0.157133	0.145882	0.140463	0.142860	0.151157	0.160919	0.162556	0.153696
930	0.148987	0.130296	0.162891	0.152630	0.143345	0.142306	0.144297	0.164585	0.155440	0.150926
940	0.147205	0.135500	0.160850	0.146559	0.141394	0.142958	0.143606	0.160133	0.158208	0.153374
950	0.153692	0.132528	0.159503	0.148979	0.140120	0.138277	0.142955	0.156783	0.158527	0.155156
960	0.154196	0.132553	0.156173	0.150412	0.137573	0.141805	0.142792	0.159504	0.164115	0.148898
970	0.147925	0.130807	0.156874	0.153248	0.139423	0.136194	0.143414	0.153717	0.162906	0.146625
980	0.148122	0.131431	0.161724	0.147731	0.134351	0.134944	0.148069	0.158307	0.159032	0.149066
990	0.149326	0.123958	0.160570	0.143360	0.144570	0.141128	0.143675	0.156673	0.160605	0.142910
1000	0.153608	0.130195	0.162565	0.141934	0.137184	0.140362	0.143432	0.159148	0.165461	0.149509
1010	0.147086	0.125488	0.159821	0.142385	0.136396	0.130741	0.140732	0.157696	0.158276	0.146781
1020	0.142687	0.121549	0.155350	0.143529	0.138145	0.140056	0.146865	0.159203	0.157460	0.145251
1030	0.149294	0.129246	0.152328	0.144300	0.139849	0.133525	0.143703	0.154109	0.159737	0.151095
1040	0.147882	0.124032	0.157326	0.139631	0.133435	0.134693	0.146552	0.155773	0.161988	0.145448
1050	0.146474	0.124545	0.153817	0.144751	0.129063	0.135996	0.145027	0.156720	0.156958	0.143654
1060	0.148837	0.128336	0.160458	0.141289	0.130459	0.131891	0.143919	0.153136	0.165145	0.149399
1070	0.145338	0.124442	0.159967	0.140129	0.134456	0.129439	0.143550	0.153272	0.159423	0.142248
1080	0.147974	0.125026	0.154694	0.141474	0.129146	0.127424	0.142384	0.159411	0.158305	0.144033
1090	0.137544	0.118779	0.159642	0.142771	0.129745	0.130988	0.144713	0.158735	0.158398	0.145458
1100	0.145044	0.117734	0.156499	0.144240	0.131066	0.131840	0.142769	0.150776	0.157464	0.141012
1110	0.146810	0.119064	0.157070	0.137344	0.126861	0.129111	0.144530	0.154582	0.158326	0.142830
1120	0.146004	0.121999	0.160433	0.137409	0.129853	0.129369	0.143120	0.154438	0.158926	0.140050
1130	0.142732	0.122135	0.164021	0.139948	0.133002	0.127885	0.142458	0.154041	0.163646	0.146572
1140	0.143716	0.114502	0.159691	0.138298	0.125462	0.128788	0.142530	0.157907	0.158591	0.143982
1150	0.142682	0.118545	0.157977	0.135532	0.123895	0.124399	0.139466	0.156884	0.155741	0.142567
1160	0.140765	0.112179	0.157079	0.136727	0.122349	0.123031	0.140878	0.154974	0.159903	0.141285
1170	0.141036	0.121176	0.154059	0.135352	0.122447	0.125375	0.139422	0.153607	0.157073	0.145150
1180	0.143302	0.116835	0.150896	0.136689	0.121242	0.126819	0.137224	0.158228	0.154016	0.142762
1190	0.141459	0.114243	0.153297	0.138273	0.121918	0.128258	0.138431	0.151169	0.158010	0.143446
1200	0.140085	0.117239	0.158849	0.139541	0.118892	0.125373	0.133020	0.153046	0.155982	0.146806
1210	0.134699	0.118712	0.160459	0.137146	0.120399	0.126425	0.139092	0.156348	0.152677	0.140862
1220	0.138430	0.113750	0.158792	0.135636	0.116721	0.121214	0.140071	0.155355	0.153928	0.138317
1230	0.142313	0.116305	0.157061	0.135488	0.114408	0.122413	0.137003	0.155223	0.155001	0.139118
1240	0.141411	0.117862	0.159951	0.133862	0.115689	0.120652	0.132458	0.155672	0.156344	0.143020
1250	0.139017	0.112691	0.158513	0.130706	0.114787	0.116964	0.138278	0.154714	0.152560	0.137965
1260	0.141150	0.117441	0.152783	0.127134	0.107817	0.120335	0.138446	0.158829	0.156627	0.139315
1270	0.144545	0.115265	0.155586	0.130720	0.110652	0.121110	0.136276	0.149121	0.158016	0.141726
1280	0.142115	0.114470	0.161663	0.126942	0.112188	0.121109	0.136646	0.155214	0.157546	0.143533
1290	0.141228	0.117751	0.152347	0.131239	0.112061	0.119530	0.134798	0.157245	0.154629	0.141630
1300	0.137414	0.112899	0.153832	0.126222	0.107058	0.113962	0.132323	0.154953	0.156364	0.136312
1310	0.138864	0.117438	0.156823	0.126491	0.107521	0.120713	0.135187	0.151160	0.158017	0.139970
1320	0.136364	0.112320	0.158511	0.128348	0.109997	0.121175	0.137512	0.155441	0.159143	0.137495
1330	0.143366	0.115371	0.157957	0.126472	0.108218	0.119133	0.139828	0.153684	0.155233	0.140717
1340	0.140524	0.114670	0.156546	0.120213	0.105401	0.115487	0.138433	0.155226	0.152324	0.135539
1350	0.139338	0.122829	0.148444	0.122311	0.102855	0.119467	0.133207	0.147869	0.156888	0.136932
1360	0.134751	0.116273	0.156607	0.127317	0.106288	0.121223	0.139754	0.148403	0.154919	0.134361
1370	0.134761	0.113398	0.154059	0.122441	0.100891	0.117266	0.129577	0.153661	0.148925	0.135686
1380	0.141258	0.116081	0.150489	0.124910	0.102817	0.117330	0.133637	0.153819	0.157403	0.132306
1390	0.136621	0.117899	0.155001	0.128058	0.099592	0.115463	0.129385	0.151452	0.150937	0.135460
