T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
10	0.498400	0.504500	0.500200	0.505300	0.500200	0.498600	0.498800	0.498200	0.507500	0.497200
20	0.496300	0.503200	0.492300	0.487700	0.500300	0.501700	0.489900	0.495400	0.509200	0.497300
30	0.507300	0.497100	0.503900	0.506100	0.499600	0.498300	0.502300	0.501000	0.494700	0.502300
40	0.501800	0.508900	0.495100	0.491500	0.499200	0.502700	0.494300	0.502900	0.500100	0.497500
50	0.500700	0.495600	0.499400	0.506400	0.493800	0.498300	0.503600	0.507200	0.490700	0.489600
60	0.503100	0.503000	0.493000	0.498100	0.493300	0.502000	0.506400	0.495300	0.497200	0.492300
70	0.494600	0.491100	0.492600	0.492500	0.509700	0.502600	0.488200	0.487000	0.495500	0.494000
80	0.492600	0.499600	0.491200	0.494100	0.501800	0.498200	0.491700	0.501900	0.508800	0.494700
90	0.494100	0.493000	0.484800	0.486500	0.494000	0.502000	0.489800	0.491100	0.496200	0.480000
100	0.485100	0.487900	0.465400	0.492900	0.476100	0.501400	0.489200	0.489400	0.482100	0.488500
110	0.488800	0.486900	0.483300	0.494500	0.484600	0.493400	0.483000	0.491900	0.487900	0.492700
120	0.474300	0.474000	0.460100	0.487000	0.493700	0.477100	0.472700	0.489500	0.482500	0.491300
130	0.472200	0.466900	0.446300	0.480300	0.480800	0.477000	0.475400	0.488400	0.471500	0.467800
140	0.456100	0.466900	0.423600	0.473700	0.480000	0.468300	0.463900	0.481200	0.461100	0.466000
150	0.448500	0.446900	0.388600	0.461900	0.463900	0.461900	0.456100	0.477700	0.460500	0.447500
160	0.432000	0.427200	0.341800	0.449100	0.458100	0.454100	0.446600	0.473100	0.439000	0.436600
170	0.413600	0.414200	0.308500	0.436400	0.442600	0.433900	0.428800	0.463500	0.410400	0.413700
180	0.395600	0.390400	0.256500	0.416700	0.426700	0.414900	0.408300	0.443600	0.394100	0.394600
190	0.376300	0.381200	0.223800	0.402300	0.414400	0.390100	0.381500	0.432400	0.346200	0.352900
