T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
610	0.260783	0.247105	0.178614	0.349441	0.235923	0.273862	0.255292	0.289038	0.198183	0.107528
620	0.265675	0.249301	0.168331	0.348542	0.228934	0.278854	0.255491	0.296426	0.193490	0.115016
630	0.258586	0.246006	0.160443	0.340755	0.235623	0.280950	0.252995	0.284744	0.185503	0.107728
640	0.265076	0.242612	0.149062	0.345148	0.240715	0.275359	0.248203	0.279153	0.196086	0.108626
650	0.267472	0.252995	0.146266	0.335363	0.231430	0.277356	0.245407	0.264677	0.184205	0.117612
660	0.262580	0.241414	0.136581	0.343850	0.233926	0.265575	0.245607	0.260184	0.193990	0.115515
670	0.251298	0.244409	0.124301	0.346246	0.230232	0.268071	0.240515	0.263578	0.187500	0.116913
680	0.239217	0.240415	0.119509	0.347644	0.210463	0.264177	0.237819	0.257987	0.190795	0.119409
690	0.241514	0.240815	0.121106	0.343750	0.208267	0.258986	0.248203	0.254892	0.183407	0.119209
700	0.240815	0.240016	0.123103	0.346246	0.211562	0.256989	0.239816	0.251298	0.181510	0.131290
710	0.232528	0.245407	0.126797	0.338059	0.206569	0.252895	0.239018	0.254593	0.192592	0.122504
720	0.231829	0.248502	0.109625	0.335763	0.208167	0.258387	0.236022	0.247903	0.185403	0.129992
730	0.233227	0.238818	0.110723	0.327276	0.193091	0.253095	0.236721	0.243910	0.189497	0.126697
740	0.212560	0.241314	0.106130	0.330871	0.196086	0.247304	0.229133	0.251597	0.179613	0.126398
750	0.227137	0.232827	0.102536	0.337660	0.206869	0.244109	0.227336	0.235823	0.190196	0.117512
760	0.223842	0.236621	0.096845	0.321286	0.189297	0.246406	0.241214	0.234824	0.183407	0.115415
770	0.221745	0.240016	0.103534	0.322185	0.192792	0.237620	0.242612	0.236022	0.172524	0.111422
780	0.221645	0.236821	0.104533	0.310903	0.186102	0.237420	0.241913	0.242911	0.175120	0.123502
790	0.219848	0.237919	0.109125	0.315196	0.186302	0.244808	0.240715	0.236422	0.175519	0.120407
800	0.215156	0.236222	0.114217	0.317592	0.177516	0.242113	0.250399	0.225839	0.173123	0.128494
810	0.217452	0.222344	0.121605	0.318790	0.180411	0.234525	0.235423	0.231729	0.179014	0.124800
820	0.212260	0.225439	0.106729	0.315994	0.185503	0.241514	0.238419	0.223842	0.188798	0.124401
830	0.207967	0.224241	0.117412	0.307508	0.188399	0.227436	0.241314	0.229233	0.178115	0.124002
840	0.212859	0.223842	0.115715	0.312600	0.184405	0.231729	0.230731	0.226338	0.192891	0.124900
850	0.217452	0.219050	0.113918	0.308407	0.164637	0.233127	0.232927	0.223143	0.180911	0.126797
860	0.204173	0.229932	0.114018	0.312300	0.178714	0.226737	0.234026	0.226538	0.180811	0.126098
870	0.210763	0.219848	0.121406	0.296226	0.184105	0.222045	0.232129	0.221745	0.189397	0.134285
880	0.206070	0.220447	0.115315	0.294129	0.180911	0.216054	0.221645	0.220248	0.181510	0.140176
890	0.209465	0.213359	0.124501	0.295028	0.184605	0.215954	0.231929	0.216653	0.185803	0.136382
900	0.199980	0.205371	0.124101	0.295627	0.182408	0.212859	0.209465	0.212760	0.174621	0.134385
910	0.201777	0.209465	0.123702	0.299321	0.178614	0.205471	0.226538	0.217652	0.167332	0.142672
920	0.209764	0.205571	0.118610	0.289637	0.175819	0.216054	0.219748	0.212760	0.162240	0.141074
930	0.191494	0.207867	0.120907	0.286342	0.180112	0.207867	0.221745	0.216953	0.170028	0.137380
940	0.183007	0.204073	0.112819	0.280950	0.182109	0.214956	0.218151	0.223343	0.165735	0.130092
950	0.185403	0.204473	0.112620	0.281849	0.173423	0.210863	0.215954	0.210563	0.167332	0.129393
960	0.188498	0.208766	0.110124	0.278454	0.179712	0.209565	0.217252	0.223043	0.155152	0.131190
970	0.193091	0.209365	0.105831	0.277756	0.186402	0.201478	0.224241	0.213259	0.151258	0.130292
980	0.187300	0.202676	0.109824	0.278454	0.193590	0.198882	0.225339	0.211062	0.155851	0.125998
990	0.185503	0.201378	0.110423	0.268371	0.201877	0.195387	0.223343	0.193990	0.156050	0.130292
1000	0.188399	0.205072	0.104932	0.258686	0.187500	0.201677	0.225938	0.194289	0.152157	0.135084
1010	0.185403	0.198782	0.120407	0.260583	0.190595	0.195487	0.231929	0.203175	0.156550	0.132788
1020	0.188898	0.202576	0.118411	0.259185	0.187600	0.209065	0.231430	0.204373	0.151358	0.147464
1030	0.183107	0.200679	0.113818	0.258187	0.182308	0.199081	0.230831	0.197484	0.150060	0.142173
1040	0.185703	0.202276	0.124201	0.234625	0.178115	0.198782	0.230331	0.198882	0.153454	0.139976
1050	0.182208	0.201877	0.131589	0.233427	0.195687	0.193590	0.234125	0.192891	0.152955	0.135284
1060	0.180511	0.199880	0.137879	0.229233	0.188598	0.182408	0.228934	0.194888	0.151558	0.138079
1070	0.184804	0.194289	0.137181	0.229433	0.193890	0.194988	0.228734	0.191893	0.157548	0.137879
1080	0.187600	0.196685	0.150659	0.226238	0.196585	0.182208	0.223842	0.193590	0.159744	0.137081
1090	0.179014	0.192891	0.144469	0.214856	0.199081	0.167532	0.229732	0.185803	0.159744	0.122704
1100	0.175919	0.196386	0.149960	0.222145	0.193990	0.169329	0.224641	0.186701	0.159046	0.126697
1110	0.176518	0.193391	0.147364	0.227037	0.198383	0.171126	0.222644	0.186102	0.154952	0.122404
1120	0.179712	0.189896	0.140076	0.229932	0.192991	0.167232	0.216454	0.186202	0.154952	0.126697
1130	0.171625	0.183606	0.156550	0.228435	0.205072	0.163838	0.210264	0.186701	0.162540	0.123502
1140	0.173223	0.196585	0.152656	0.232029	0.197684	0.166234	0.213458	0.175519	0.165236	0.125998
1150	0.183107	0.183307	0.147065	0.226038	0.198183	0.158846	0.218550	0.170427	0.166933	0.126597
1160	0.173023	0.186202	0.146665	0.227236	0.212660	0.153355	0.212360	0.171326	0.152356	0.124201
1170	0.176418	0.189497	0.147364	0.233127	0.192392	0.155950	0.217951	0.158347	0.165735	0.131190
1180	0.179213	0.179712	0.158846	0.219149	0.198982	0.149960	0.204872	0.169329	0.158746	0.133387
1190	0.171526	0.178514	0.164437	0.222145	0.193790	0.146565	0.209165	0.161841	0.160543	0.127196
1200	0.173722	0.186502	0.166234	0.225938	0.191394	0.157748	0.207468	0.167532	0.161741	0.131989
1210	0.174820	0.178514	0.160743	0.217652	0.182009	0.152356	0.205671	0.157548	0.158846	0.135284
1220	0.172823	0.177716	0.157947	0.223043	0.195088	0.162640	0.201677	0.165236	0.154952	0.125998
1230	0.189796	0.184006	0.161641	0.215655	0.194788	0.163938	0.199681	0.159245	0.159245	0.134984
1240	0.182208	0.184205	0.163738	0.215755	0.178115	0.166534	0.201677	0.149960	0.166633	0.141973
1250	0.189197	0.177516	0.163538	0.222843	0.184505	0.162440	0.209864	0.160843	0.158047	0.142272
1260	0.193291	0.183007	0.154253	0.211861	0.181909	0.156350	0.206969	0.160643	0.159145	0.149161
1270	0.195188	0.181310	0.163838	0.217252	0.182808	0.153754	0.211661	0.159345	0.163339	0.141673
1280	0.192192	0.176218	0.156150	0.216753	0.171326	0.152456	0.207468	0.169529	0.164537	0.140875
1290	0.195687	0.171126	0.163239	0.216454	0.166833	0.159844	0.203075	0.158946	0.162740	0.142173
1300	0.184505	0.166733	0.156150	0.215056	0.160942	0.156749	0.206969	0.160543	0.160244	0.141074
1310	0.175020	0.170427	0.163638	0.211562	0.162540	0.159744	0.196486	0.162839	0.157049	0.150160
1320	0.174720	0.173522	0.156050	0.208067	0.155950	0.160443	0.194788	0.159145	0.160343	0.147764
1330	0.179712	0.171126	0.159145	0.211861	0.157049	0.162740	0.198582	0.149062	0.157049	0.148562
1340	0.180112	0.171925	0.150859	0.210164	0.153255	0.163938	0.196086	0.142173	0.163339	0.145966
1350	0.171925	0.184804	0.143371	0.203774	0.162740	0.160743	0.199181	0.146765	0.168930	0.141673
1360	0.179113	0.172025	0.139677	0.202676	0.174621	0.159744	0.191194	0.146865	0.166833	0.141074
1370	0.181110	0.171126	0.145268	0.204273	0.170128	0.168630	0.186402	0.142472	0.162839	0.134984
1380	0.175319	0.165236	0.148962	0.194988	0.160343	0.166933	0.190695	0.144069	0.168431	0.138379
1390	0.176418	0.168231	0.138678	0.197384	0.168630	0.166833	0.186502	0.145667	0.167931	0.134585
1400	0.174321	0.181210	0.141174	0.202776	0.158946	0.162939	0.182308	0.143271	0.162740	0.129692
1410	0.170527	0.173622	0.139477	0.206669	0.154453	0.164237	0.175220	0.153954	0.166434	0.138379
1420	0.170527	0.182408	0.148462	0.206470	0.145467	0.173223	0.168930	0.152955	0.160743	0.130891
1430	0.173223	0.165136	0.158347	0.202476	0.148462	0.168630	0.173123	0.152157	0.155052	0.129692
1440	0.169030	0.171326	0.159545	0.196086	0.150060	0.180911	0.171625	0.152057	0.155351	0.134984
1450	0.168031	0.169429	0.160643	0.194289	0.139477	0.176717	0.167732	0.157348	0.154553	0.145966
1460	0.167232	0.162240	0.150160	0.200779	0.133586	0.178315	0.172524	0.156250	0.160443	0.150459
1470	0.170827	0.165335	0.150659	0.195887	0.145567	0.168131	0.170128	0.158446	0.162640	0.147863
1480	0.166034	0.164137	0.148363	0.195288	0.154752	0.187400	0.170128	0.157149	0.163938	0.147664
1490	0.160942	0.169828	0.142372	0.196685	0.166334	0.179313	0.176917	0.149860	0.161242	0.134485
1500	0.166334	0.167432	0.141973	0.188299	0.154054	0.178315	0.166733	0.155651	0.168830	0.126697
1510	0.167632	0.171126	0.138379	0.186901	0.155851	0.167931	0.168031	0.162240	0.169928	0.135583
1520	0.164137	0.178415	0.144169	0.184804	0.137380	0.176717	0.171625	0.152656	0.171725	0.128295
1530	0.168431	0.181210	0.146366	0.180112	0.148962	0.164836	0.169329	0.151657	0.168530	0.134385
1540	0.167831	0.180811	0.136781	0.176118	0.150859	0.177216	0.175819	0.155351	0.163039	0.125998
1550	0.168930	0.173722	0.143770	0.174022	0.146366	0.177416	0.168131	0.157748	0.169129	0.123203
