T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
540	0.008898	0.012465	0.007103	0.003159	0.003846	0.014947	0.007018	0.009042	0.006909	0.008154
550	0.008397	0.008390	0.007605	0.004130	0.003146	0.012560	0.006109	0.010931	0.006397	0.007344
560	0.010105	0.007527	0.007513	0.004397	0.002717	0.010873	0.007110	0.011238	0.007250	0.005414
570	0.007325	0.008365	0.008703	0.004300	0.002510	0.013107	0.007913	0.010951	0.006150	0.004349
580	0.006068	0.009053	0.006487	0.003848	0.002810	0.013800	0.008217	0.011954	0.004094	0.004577
590	0.007262	0.008738	0.004779	0.004912	0.003652	0.013996	0.009377	0.010264	0.002597	0.004906
600	0.007045	0.009114	0.004567	0.004959	0.003806	0.014909	0.005872	0.013760	0.004568	0.004808
610	0.008029	0.007235	0.003884	0.006493	0.003584	0.013090	0.006578	0.013975	0.005538	0.005239
620	0.008978	0.006835	0.003929	0.005066	0.006063	0.016013	0.007254	0.010846	0.005802	0.004901
630	0.008522	0.006298	0.003899	0.006481	0.009897	0.014481	0.006464	0.011050	0.004199	0.005879
640	0.010145	0.005287	0.005069	0.005378	0.009985	0.014937	0.006557	0.007345	0.003137	0.007434
650	0.009599	0.005873	0.003596	0.007358	0.010254	0.012517	0.007745	0.007142	0.003593	0.008638
660	0.009942	0.005475	0.003022	0.007388	0.011316	0.013978	0.008150	0.005160	0.005420	0.010717
670	0.010796	0.005103	0.003489	0.007611	0.009635	0.011720	0.004235	0.003692	0.005555	0.010255
680	0.010955	0.004446	0.003762	0.007930	0.008463	0.012723	0.005444	0.004300	0.005864	0.012161
690	0.010645	0.004806	0.003417	0.007971	0.010690	0.011062	0.004422	0.004748	0.005788	0.011249
700	0.011014	0.004136	0.004719	0.007389	0.008863	0.012796	0.004392	0.004806	0.006008	0.012795
710	0.011489	0.003422	0.004339	0.006463	0.008657	0.013031	0.003851	0.003384	0.005801	0.012719
720	0.010226	0.003366	0.004409	0.005498	0.007242	0.011885	0.005239	0.003377	0.006248	0.011240
730	0.007601	0.002514	0.004095	0.004175	0.005292	0.011868	0.003775	0.005004	0.006716	0.011289
740	0.008687	0.003001	0.003269	0.003612	0.005175	0.012035	0.003176	0.003907	0.006395	0.009520
750	0.007385	0.003946	0.003776	0.004964	0.006388	0.009314	0.004622	0.004784	0.006060	0.006808
760	0.005989	0.004725	0.005233	0.003533	0.007095	0.007690	0.005630	0.005780	0.007882	0.005202
770	0.006029	0.004790	0.005453	0.003434	0.010092	0.007703	0.006873	0.006445	0.008180	0.005516
