T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
540	0.498116	0.503358	0.500475	0.503026	0.495991	0.502423	0.504730	0.495353	0.494059	0.502830
550	0.500535	0.502683	0.501738	0.504921	0.492102	0.503934	0.504358	0.497677	0.492669	0.500479
560	0.503176	0.501363	0.501703	0.504917	0.490725	0.504520	0.505608	0.499429	0.493991	0.501110
570	0.505987	0.500112	0.502316	0.505639	0.489301	0.503976	0.507559	0.500487	0.494655	0.501228
580	0.503360	0.499271	0.501641	0.505114	0.490418	0.504496	0.510803	0.500472	0.495423	0.500575
590	0.502448	0.497453	0.503444	0.505548	0.489390	0.505038	0.510571	0.497443	0.496340	0.501063
600	0.500657	0.496300	0.502191	0.503819	0.489841	0.504376	0.512766	0.499441	0.497543	0.502165
610	0.503272	0.496718	0.502207	0.503052	0.489841	0.504391	0.510781	0.498345	0.498521	0.502367
620	0.504502	0.496381	0.505487	0.504065	0.491159	0.502373	0.510677	0.498510	0.496050	0.501969
630	0.506496	0.495905	0.504529	0.500083	0.490392	0.503155	0.509543	0.497569	0.496982	0.501574
640	0.508849	0.494520	0.503509	0.497365	0.492449	0.502783	0.509646	0.496462	0.498367	0.503104
650	0.513756	0.494120	0.503173	0.494089	0.491418	0.502835	0.510849	0.497684	0.498961	0.501805
660	0.515126	0.491085	0.504350	0.494269	0.491279	0.503274	0.510345	0.496681	0.497647	0.503006
670	0.517475	0.488223	0.505096	0.493024	0.491986	0.502809	0.509479	0.496726	0.500495	0.501880
680	0.520248	0.488126	0.508387	0.494814	0.491996	0.503640	0.510920	0.496014	0.499365	0.501869
690	0.522612	0.489254	0.507776	0.492792	0.493194	0.506656	0.509891	0.496364	0.499210	0.501463
700	0.520622	0.490737	0.504477	0.492752	0.495154	0.508466	0.510590	0.494788	0.501004	0.501571
710	0.518685	0.490007	0.502760	0.489670	0.495814	0.506323	0.511483	0.495105	0.498118	0.497598
720	0.520254	0.489631	0.503890	0.491273	0.498078	0.506006	0.512613	0.497012	0.499927	0.501916
730	0.516366	0.489631	0.504283	0.487195	0.499776	0.506393	0.511633	0.496039	0.500443	0.502205
740	0.512859	0.488164	0.505388	0.486108	0.500511	0.507846	0.510059	0.497407	0.499816	0.502668
750	0.510023	0.487755	0.506976	0.488725	0.500476	0.507184	0.510737	0.497641	0.498789	0.499937
760	0.512949	0.488130	0.505354	0.488738	0.501083	0.504433	0.511151	0.500073	0.498800	0.498701
770	0.512983	0.489853	0.504966	0.488932	0.502647	0.503629	0.511161	0.500069	0.497333	0.499387
