T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
540	0.068746	0.062373	0.094876	0.114307	0.039575	0.106542	0.063882	0.079985	0.141544	0.055388
550	0.074475	0.066442	0.100866	0.121565	0.044230	0.113023	0.064431	0.079837	0.149765	0.059214
560	0.074813	0.067355	0.106485	0.130208	0.047046	0.117104	0.064795	0.086544	0.154378	0.061755
570	0.079246	0.071511	0.115666	0.132610	0.048752	0.118055	0.068084	0.090891	0.154173	0.065696
580	0.080075	0.072923	0.114509	0.134990	0.049795	0.125063	0.068067	0.096721	0.156561	0.069220
590	0.081771	0.074276	0.117777	0.136746	0.050284	0.126427	0.071238	0.100598	0.159041	0.073472
600	0.084877	0.078620	0.120244	0.139860	0.056608	0.124755	0.069733	0.105903	0.165537	0.072166
610	0.086851	0.082744	0.128625	0.142775	0.060253	0.125673	0.073314	0.109193	0.163380	0.074575
620	0.082146	0.086504	0.131957	0.151108	0.062585	0.129946	0.075453	0.111620	0.170351	0.078852
630	0.086005	0.093139	0.133674	0.159402	0.063365	0.138780	0.077975	0.115503	0.172411	0.080223
640	0.084987	0.100171	0.139728	0.161846	0.068649	0.140374	0.076054	0.119946	0.172861	0.083141
650	0.088139	0.101890	0.142339	0.167271	0.076149	0.141925	0.083615	0.118763	0.175224	0.087018
660	0.088325	0.105064	0.145906	0.166433	0.076264	0.144996	0.083810	0.121010	0.175180	0.089174
670	0.092631	0.107541	0.147265	0.167277	0.082506	0.143631	0.088018	0.123476	0.173867	0.089020
680	0.095298	0.110159	0.149308	0.170458	0.090752	0.147582	0.092759	0.124965	0.179831	0.092447
690	0.098957	0.115519	0.147859	0.173733	0.096208	0.145805	0.094855	0.127252	0.183558	0.094531
700	0.100187	0.121322	0.148012	0.173616	0.098270	0.148035	0.100445	0.127562	0.183346	0.096633
710	0.102075	0.124395	0.147225	0.178628	0.102609	0.153491	0.099195	0.130197	0.185528	0.095502
720	0.106330	0.125861	0.149834	0.175834	0.104865	0.153837	0.103432	0.133229	0.187610	0.099513
730	0.107507	0.126243	0.153673	0.173701	0.105395	0.163063	0.105160	0.137013	0.189423	0.098221
740	0.109036	0.133214	0.156960	0.175839	0.111735	0.165945	0.102813	0.138316	0.191598	0.101333
750	0.113240	0.133989	0.159004	0.169529	0.121188	0.174046	0.109212	0.140048	0.195582	0.101908
760	0.113176	0.135591	0.162503	0.170305	0.118985	0.174033	0.112876	0.139793	0.197883	0.099168
770	0.118351	0.136595	0.171061	0.169360	0.123621	0.172727	0.117693	0.140586	0.197690	0.100012
780	0.119659	0.133746	0.173325	0.170987	0.128569	0.178543	0.124073	0.141623	0.199833	0.100339
790	0.124578	0.136637	0.172883	0.169964	0.132158	0.185296	0.123034	0.141271	0.203508	0.102039
800	0.126953	0.142255	0.173671	0.169606	0.138678	0.186897	0.129307	0.143775	0.206237	0.104536
810	0.129404	0.141985	0.170341	0.170580	0.139842	0.193202	0.131881	0.144389	0.206252	0.104915
820	0.135415	0.145591	0.169697	0.173520	0.141318	0.193220	0.133842	0.142531	0.209277	0.106202
830	0.132909	0.142393	0.174064	0.177986	0.145172	0.198553	0.136673	0.143068	0.213074	0.108254
840	0.132333	0.143001	0.176596	0.178554	0.147560	0.199185	0.140115	0.145805	0.217885	0.109486
850	0.135968	0.146578	0.177482	0.184016	0.151825	0.198055	0.143768	0.149139	0.220511	0.110577
860	0.139255	0.151878	0.182518	0.196993	0.158129	0.197104	0.146040	0.150247	0.225371	0.110462
870	0.138160	0.153445	0.184758	0.198508	0.155844	0.201588	0.145606	0.154226	0.226136	0.114406
880	0.140665	0.157822	0.188743	0.198998	0.167328	0.206351	0.144448	0.158950	0.228727	0.116755
890	0.144805	0.157617	0.195069	0.202117	0.164681	0.212692	0.142835	0.164287	0.225824	0.117716
900	0.147359	0.161106	0.196158	0.203183	0.167195	0.215206	0.153646	0.159484	0.226895	0.117191
910	0.150203	0.162410	0.203045	0.204129	0.168978	0.219873	0.154011	0.160289	0.226838	0.121395
920	0.152827	0.163778	0.202202	0.209057	0.178288	0.216684	0.152586	0.167063	0.232485	0.123239
930	0.152110	0.164649	0.204275	0.211910	0.182071	0.224366	0.154506	0.170485	0.234134	0.123138
940	0.151356	0.164644	0.210040	0.217815	0.186973	0.225782	0.154518	0.167983	0.234351	0.124725
950	0.152154	0.164369	0.213779	0.221148	0.183718	0.223849	0.158994	0.168465	0.238328	0.129308
960	0.153692	0.164243	0.213561	0.216507	0.186279	0.227201	0.160872	0.171998	0.240715	0.131906
970	0.158113	0.166532	0.213827	0.221001	0.182690	0.226391	0.166544	0.176258	0.238782	0.131734
980	0.158183	0.171268	0.219394	0.223088	0.187707	0.225239	0.166377	0.176050	0.243062	0.134475
990	0.159511	0.172024	0.220295	0.223104	0.185852	0.222508	0.172082	0.177864	0.244523	0.134211
1000	0.158502	0.174926	0.225852	0.225582	0.183011	0.222104	0.175968	0.179342	0.245570	0.136647
1010	0.160927	0.174231	0.232851	0.226548	0.178608	0.226577	0.174802	0.181074	0.249989	0.134555
1020	0.166337	0.179026	0.235954	0.227494	0.180197	0.228341	0.177018	0.182539	0.251634	0.138629
1030	0.168494	0.187959	0.237953	0.227333	0.184374	0.227311	0.177219	0.182660	0.248319	0.138997
1040	0.176542	0.192804	0.238399	0.228143	0.183307	0.227161	0.177784	0.187401	0.247305	0.138898
1050	0.177177	0.193195	0.241937	0.232646	0.186410	0.228869	0.179505	0.185867	0.247436	0.141787
1060	0.178902	0.194843	0.241916	0.233688	0.189794	0.236146	0.181089	0.189426	0.247726	0.145145
1070	0.182991	0.196871	0.240895	0.230383	0.190735	0.239496	0.180481	0.187019	0.249237	0.149544
1080	0.185107	0.203719	0.248248	0.233108	0.195593	0.235361	0.177415	0.185771	0.249647	0.151923
1090	0.187657	0.206262	0.251382	0.235812	0.205278	0.232685	0.178227	0.186183	0.252693	0.151323
1100	0.188690	0.208003	0.249641	0.237723	0.204027	0.228698	0.182177	0.190994	0.249552	0.152275
1110	0.191149	0.212926	0.251808	0.240550	0.202298	0.229476	0.181990	0.188552	0.244518	0.152042
1120	0.191988	0.210936	0.250289	0.244264	0.203185	0.230219	0.186112	0.192635	0.244437	0.153119
1130	0.188773	0.205658	0.253052	0.246503	0.207031	0.225881	0.186128	0.194103	0.246754	0.154671
1140	0.184758	0.202105	0.256241	0.244974	0.214200	0.226565	0.190457	0.192933	0.248421	0.153568
1150	0.181575	0.203028	0.260876	0.246576	0.217427	0.223127	0.186972	0.196571	0.250799	0.155680
1160	0.182398	0.204091	0.254421	0.245455	0.223108	0.220603	0.187586	0.201194	0.252326	0.159613
1170	0.185095	0.209616	0.258032	0.247669	0.221452	0.216775	0.189473	0.201460	0.255695	0.159949
1180	0.186056	0.209990	0.258252	0.249308	0.225296	0.219447	0.187965	0.200643	0.256474	0.164466
1190	0.188508	0.211683	0.258676	0.246073	0.221092	0.225582	0.192189	0.199768	0.253037	0.164593
1200	0.187971	0.214246	0.261882	0.246666	0.222456	0.228135	0.193496	0.200809	0.249505	0.167633
1210	0.193123	0.214727	0.255551	0.246145	0.223570	0.234802	0.195806	0.200774	0.253316	0.174058
1220	0.194736	0.218782	0.253973	0.245887	0.226738	0.237865	0.195854	0.207894	0.251249	0.175213
1230	0.196978	0.224064	0.256925	0.246887	0.227706	0.246266	0.202364	0.211608	0.257612	0.179673
1240	0.200904	0.224448	0.256295	0.249381	0.228291	0.246111	0.202208	0.209885	0.252123	0.178764
1250	0.204678	0.226027	0.256948	0.254936	0.230543	0.248468	0.206251	0.214624	0.251113	0.185504
1260	0.206270	0.226098	0.258011	0.257098	0.228576	0.256007	0.205817	0.214140	0.255077	0.191309
1270	0.208892	0.233604	0.258888	0.261742	0.230610	0.254709	0.204672	0.217451	0.252342	0.190188
1280	0.214505	0.237871	0.258702	0.265659	0.230422	0.256955	0.210671	0.216317	0.259342	0.189873
1290	0.214369	0.241240	0.250848	0.264099	0.231485	0.263442	0.214028	0.223208	0.264236	0.190926
1300	0.215243	0.247040	0.253005	0.265639	0.232852	0.265168	0.212028	0.227369	0.263604	0.190641
1310	0.218725	0.248564	0.253881	0.266037	0.236446	0.266519	0.215591	0.230036	0.266433	0.193366
1320	0.221227	0.249107	0.255410	0.266341	0.232131	0.270127	0.220543	0.229811	0.259201	0.193396
1330	0.226027	0.252208	0.255974	0.267406	0.234770	0.273617	0.222271	0.231102	0.259058	0.194860
1340	0.224721	0.259111	0.251442	0.265918	0.235987	0.272384	0.219272	0.226532	0.254430	0.190573
1350	0.228777	0.261961	0.254312	0.270381	0.240763	0.270705	0.222007	0.224534	0.255433	0.191552
1360	0.233847	0.262948	0.258651	0.273111	0.245535	0.272459	0.219229	0.227457	0.248814	0.191572
1370	0.238537	0.259062	0.254727	0.274524	0.245291	0.271078	0.217882	0.229747	0.247229	0.189566
1380	0.241726	0.255548	0.257383	0.278792	0.242815	0.270492	0.214475	0.231254	0.246258	0.191285
1390	0.242576	0.253013	0.254807	0.280298	0.246050	0.276584	0.212261	0.227971	0.243638	0.191365
1400	0.240519	0.253575	0.252247	0.286826	0.247714	0.277656	0.211849	0.232243	0.254294	0.192951
1410	0.243822	0.255920	0.250109	0.290224	0.252956	0.279149	0.206665	0.231719	0.255739	0.195153
1420	0.241560	0.256588	0.250258	0.290115	0.254127	0.276476	0.207285	0.233881	0.252831	0.197567
1430	0.241663	0.257326	0.248825	0.293030	0.257355	0.278878	0.207412	0.231386	0.254237	0.202724
1440	0.241419	0.258145	0.246561	0.293752	0.261008	0.283095	0.203914	0.236230	0.257397	0.203799
1450	0.236333	0.261834	0.246463	0.295296	0.260550	0.286302	0.205321	0.234181	0.256312	0.197031
1460	0.239774	0.260153	0.247458	0.296858	0.267661	0.288852	0.204811	0.236132	0.258692	0.201917
1470	0.240049	0.256759	0.252005	0.295343	0.271028	0.293686	0.205822	0.242001	0.263660	0.199340
1480	0.240444	0.261193	0.254699	0.296345	0.269735	0.296974	0.208924	0.241586	0.265370	0.198441
1490	0.244437	0.263847	0.254954	0.296581	0.271532	0.294375	0.212753	0.245740	0.264772	0.199586
1500	0.245210	0.260635	0.259875	0.300838	0.273656	0.295782	0.210776	0.256457	0.264898	0.196461
1510	0.246356	0.263665	0.259604	0.306906	0.273174	0.293674	0.210231	0.258845	0.266954	0.194994
1520	0.244627	0.270607	0.262496	0.305485	0.275764	0.297089	0.210310	0.265501	0.264947	0.197117
1530	0.243897	0.276656	0.262909	0.305645	0.275179	0.301596	0.206399	0.266969	0.260706	0.199415
1540	0.246419	0.275759	0.264099	0.313641	0.275230	0.301999	0.204515	0.272670	0.259221	0.199188
1550	0.242791	0.276566	0.268205	0.312911	0.276835	0.308237	0.207516	0.274744	0.261605	0.197365
1560	0.243528	0.276399	0.258501	0.315632	0.274973	0.303934	0.206077	0.275920	0.266299	0.199024
1570	0.241202	0.278024	0.255265	0.315215	0.274343	0.306278	0.205713	0.275515	0.264828	0.202549
1580	0.240561	0.280995	0.249189	0.316475	0.279819	0.308757	0.205309	0.280303	0.266158	0.202115
1590	0.241495	0.289519	0.247783	0.324783	0.279975	0.309737	0.208770	0.276338	0.271355	0.205193
1600	0.243486	0.293459	0.249143	0.324396	0.282818	0.311517	0.204888	0.284263	0.273196	0.204128
1610	0.242611	0.296310	0.252196	0.332866	0.280285	0.310900	0.207803	0.286348	0.277562	0.205841
1620	0.246237	0.301795	0.255556	0.327439	0.287180	0.308694	0.206625	0.292995	0.269443	0.208564
1630	0.245702	0.305259	0.257731	0.328299	0.284145	0.307609	0.208185	0.292244	0.268124	0.207522
