T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
610	0.052276	0.049226	0.042863	0.051554	0.037670	0.045216	0.052322	0.049034	0.041462	0.045028
620	0.052720	0.051947	0.043203	0.054071	0.038797	0.042070	0.054006	0.050225	0.041447	0.047145
630	0.052037	0.055668	0.047200	0.053564	0.040625	0.044715	0.053723	0.047319	0.043051	0.049969
640	0.052528	0.050480	0.046152	0.054359	0.042751	0.043206	0.048369	0.049645	0.047519	0.045616
650	0.050817	0.051623	0.046743	0.048996	0.038473	0.044318	0.048558	0.049659	0.049102	0.044689
660	0.051889	0.055423	0.045361	0.050586	0.039682	0.039474	0.051794	0.049844	0.047409	0.045162
670	0.051190	0.051658	0.043182	0.049064	0.042694	0.042058	0.052132	0.049985	0.050924	0.050085
680	0.052144	0.055201	0.040397	0.051986	0.042127	0.044349	0.052232	0.049016	0.048728	0.048241
690	0.051587	0.055565	0.040902	0.049599	0.042936	0.043042	0.051072	0.048041	0.046687	0.049048
700	0.050688	0.053862	0.040895	0.045869	0.043844	0.044364	0.049811	0.045562	0.049011	0.052136
710	0.048962	0.054682	0.044595	0.049453	0.047026	0.044215	0.049182	0.047325	0.049079	0.051145
720	0.049659	0.057226	0.045957	0.052730	0.045845	0.045993	0.048410	0.043651	0.046879	0.052333
730	0.047366	0.054745	0.045650	0.047556	0.043748	0.046721	0.047907	0.042928	0.046758	0.051012
740	0.049664	0.054417	0.041969	0.053835	0.045091	0.046261	0.051848	0.045110	0.049336	0.047875
750	0.048532	0.054544	0.044122	0.051407	0.050284	0.047082	0.050587	0.047179	0.046448	0.047204
760	0.047690	0.053757	0.043870	0.054249	0.046876	0.044677	0.052087	0.046934	0.046146	0.049478
770	0.049223	0.050744	0.043350	0.053085	0.047122	0.046476	0.048517	0.046878	0.044456	0.050451
780	0.047434	0.046968	0.044791	0.052561	0.043908	0.043606	0.048603	0.045189	0.043845	0.048384
790	0.050690	0.050505	0.047523	0.048746	0.049245	0.044624	0.051684	0.046458	0.047411	0.050071
800	0.046920	0.047826	0.048717	0.045022	0.044122	0.045440	0.049313	0.045091	0.042744	0.050859
810	0.045860	0.047200	0.043488	0.048611	0.045148	0.045807	0.049184	0.044568	0.041521	0.048588
820	0.047448	0.048529	0.045843	0.046305	0.042561	0.043934	0.048030	0.046776	0.043876	0.047894
830	0.048091	0.050690	0.045083	0.046520	0.040017	0.043922	0.047252	0.046699	0.043121	0.049448
840	0.049412	0.051626	0.043007	0.045976	0.042638	0.046008	0.049384	0.045502	0.047793	0.047011
850	0.045525	0.053188	0.046192	0.045386	0.043360	0.049037	0.048214	0.047033	0.051389	0.049208
860	0.048010	0.049947	0.045041	0.046617	0.045019	0.045333	0.048632	0.050319	0.051702	0.051509
870	0.043348	0.050749	0.044720	0.046115	0.041679	0.046715	0.049353	0.051724	0.048883	0.056272
880	0.044487	0.051386	0.046294	0.046319	0.038525	0.048731	0.050083	0.050615	0.049881	0.055657
890	0.043541	0.048478	0.047614	0.049095	0.040373	0.047983	0.045860	0.052437	0.051234	0.054110
900	0.045268	0.048785	0.047816	0.048562	0.040482	0.046292	0.049911	0.052371	0.047732	0.048142
910	0.044690	0.047856	0.046609	0.046377	0.039416	0.047217	0.045720	0.050503	0.050903	0.046332
920	0.045371	0.047105	0.048415	0.047745	0.040738	0.043466	0.047392	0.051635	0.047910	0.047754
930	0.045539	0.047630	0.049784	0.047979	0.041722	0.042853	0.052543	0.052515	0.051142	0.045999
940	0.045785	0.045830	0.050652	0.048164	0.041839	0.044882	0.048779	0.053434	0.047911	0.048686
950	0.045289	0.046467	0.049575	0.048064	0.041369	0.047254	0.050166	0.053738	0.051599	0.053226
960	0.044264	0.047561	0.051500	0.050636	0.040140	0.045921	0.052996	0.056360	0.049874	0.048789
970	0.044184	0.048080	0.050730	0.051458	0.044626	0.044945	0.050879	0.053711	0.051873	0.051595
980	0.044427	0.052962	0.051202	0.048322	0.044874	0.046556	0.050133	0.056916	0.045204	0.049957
990	0.045309	0.051512	0.047858	0.051278	0.045643	0.044288	0.053151	0.052327	0.046352	0.045811
1000	0.046568	0.047003	0.048232	0.053515	0.047472	0.045848	0.053363	0.050746	0.046282	0.046600
1010	0.043614	0.046264	0.051715	0.052396	0.045529	0.046474	0.051871	0.050159	0.046269	0.044495
1020	0.045754	0.045934	0.051290	0.052880	0.044125	0.047989	0.053499	0.047849	0.042346	0.046922
1030	0.043990	0.047083	0.049582	0.053335	0.046912	0.048481	0.053710	0.044571	0.043466	0.049915
1040	0.047173	0.051600	0.049957	0.052407	0.042952	0.051390	0.055835	0.044039	0.044790	0.053010
1050	0.045651	0.048023	0.051303	0.052685	0.044460	0.052203	0.056185	0.047540	0.045192	0.053095
1060	0.047713	0.049748	0.049425	0.051157	0.045888	0.053407	0.056185	0.045337	0.046950	0.051592
1070	0.051706	0.048487	0.053481	0.051050	0.045374	0.048262	0.057466	0.050902	0.049322	0.053491
1080	0.051391	0.045693	0.051450	0.050115	0.042755	0.050495	0.058850	0.046495	0.050677	0.054977
1090	0.051619	0.046762	0.051734	0.049726	0.043453	0.050736	0.055831	0.047209	0.049973	0.054292
1100	0.049326	0.045055	0.050063	0.050276	0.045712	0.047011	0.054401	0.046980	0.050816	0.053087
1110	0.046818	0.048093	0.049785	0.051236	0.043773	0.046162	0.056618	0.044470	0.050916	0.053619
1120	0.044634	0.046879	0.050796	0.055879	0.045620	0.041699	0.055645	0.042969	0.051736	0.056022
1130	0.041483	0.047249	0.048786	0.055790	0.048651	0.041075	0.056449	0.046984	0.051993	0.054749
1140	0.044585	0.046937	0.047372	0.053786	0.045478	0.039650	0.058117	0.042955	0.053224	0.051664
1150	0.044728	0.046667	0.049312	0.053875	0.045934	0.040600	0.058356	0.041316	0.051736	0.051215
1160	0.047566	0.047057	0.048666	0.056364	0.043433	0.042758	0.057288	0.037436	0.052872	0.052700
1170	0.046451	0.050526	0.048180	0.054492	0.041670	0.048838	0.053244	0.043485	0.054143	0.050408
1180	0.047635	0.049245	0.046804	0.056731	0.042778	0.047834	0.054348	0.039757	0.051676	0.045095
1190	0.047938	0.049593	0.046969	0.049911	0.043081	0.043209	0.052785	0.038500	0.053106	0.043231
1200	0.042494	0.049910	0.045495	0.053459	0.043824	0.045246	0.051784	0.038957	0.052424	0.045136
1210	0.045789	0.048672	0.044365	0.052595	0.040750	0.043120	0.048311	0.034003	0.053905	0.045746
1220	0.044473	0.050396	0.047906	0.050883	0.043167	0.041936	0.051759	0.035902	0.050683	0.047700
1230	0.043295	0.049723	0.048116	0.055775	0.037797	0.041960	0.047982	0.039735	0.051215	0.044185
1240	0.043957	0.047729	0.049483	0.056335	0.038170	0.043152	0.048332	0.040379	0.054433	0.046273
1250	0.042257	0.045236	0.048655	0.054081	0.037435	0.041624	0.047153	0.042574	0.053308	0.045829
