T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
610	0.110136	0.088799	0.076865	0.104355	0.097570	0.087798	0.087586	0.090614	0.043275	0.094278
620	0.108419	0.087546	0.070320	0.098880	0.091492	0.089176	0.088063	0.087166	0.047088	0.093677
630	0.104785	0.083866	0.071836	0.105428	0.091483	0.091973	0.087384	0.084711	0.035787	0.088905
640	0.107972	0.087974	0.067907	0.096781	0.091157	0.088909	0.080823	0.083346	0.039192	0.087101
650	0.102511	0.080848	0.074182	0.098553	0.091245	0.082307	0.083072	0.077491	0.039149	0.084628
660	0.097826	0.081281	0.069570	0.102602	0.086958	0.081875	0.083602	0.079415	0.044628	0.081010
670	0.094629	0.082323	0.061915	0.097799	0.087391	0.078878	0.079810	0.079051	0.038473	0.081392
680	0.095825	0.074429	0.068014	0.090931	0.087480	0.081949	0.081107	0.072140	0.039965	0.076304
690	0.089288	0.077612	0.060720	0.095551	0.087653	0.083614	0.078166	0.074429	0.038530	0.075600
700	0.092558	0.080071	0.063528	0.093238	0.083569	0.080395	0.080094	0.067336	0.036986	0.080599
710	0.092444	0.075317	0.060936	0.085893	0.083222	0.074742	0.077584	0.066430	0.035126	0.076842
720	0.088377	0.075960	0.059085	0.085991	0.080001	0.077902	0.075552	0.065761	0.033459	0.076836
730	0.088735	0.073473	0.059362	0.088444	0.081865	0.079166	0.079224	0.065510	0.036771	0.074261
740	0.084597	0.073295	0.059362	0.081274	0.082145	0.076716	0.075363	0.065850	0.039380	0.072922
750	0.087057	0.070106	0.057830	0.081180	0.083484	0.071680	0.078532	0.064453	0.038395	0.072670
760	0.083903	0.066647	0.057677	0.081141	0.078746	0.070931	0.077366	0.066132	0.045087	0.071361
770	0.084732	0.061930	0.058929	0.076497	0.075803	0.069246	0.072233	0.062865	0.038572	0.068035
780	0.080046	0.065839	0.056474	0.077719	0.077872	0.069316	0.073444	0.060347	0.038557	0.067191
790	0.077531	0.058966	0.056544	0.078054	0.076132	0.071310	0.070817	0.060892	0.037253	0.067584
800	0.077994	0.060457	0.054563	0.070787	0.071268	0.071728	0.071804	0.059809	0.035029	0.067107
810	0.079940	0.058794	0.055233	0.070496	0.068374	0.068218	0.073071	0.059780	0.040303	0.069129
820	0.077430	0.061616	0.052033	0.072986	0.073703	0.063798	0.069603	0.057053	0.032418	0.065335
830	0.075993	0.063343	0.050891	0.067377	0.072720	0.065601	0.067994	0.060761	0.035936	0.063852
840	0.073638	0.064252	0.048718	0.064797	0.068546	0.071101	0.068418	0.062984	0.033940	0.063250
850	0.071287	0.059841	0.053020	0.066314	0.067442	0.065935	0.066949	0.058354	0.032728	0.064701
860	0.072618	0.055707	0.050836	0.065511	0.068885	0.063714	0.067848	0.055355	0.030488	0.062531
870	0.067986	0.056650	0.052996	0.066561	0.068666	0.068005	0.064059	0.059288	0.029512	0.061930
880	0.069849	0.057242	0.044504	0.064440	0.063761	0.067257	0.064383	0.055876	0.032941	0.061552
890	0.068690	0.054924	0.044391	0.061152	0.070400	0.066442	0.068218	0.053489	0.035029	0.060215
900	0.067139	0.051667	0.046889	0.062159	0.063612	0.060778	0.062423	0.053689	0.028499	0.058859
910	0.065467	0.051865	0.048281	0.060761	0.066442	0.058969	0.064361	0.054262	0.033181	0.057803
920	0.066835	0.048961	0.043522	0.060465	0.064409	0.063001	0.062135	0.056290	0.035231	0.059750
930	0.066960	0.046700	0.052448	0.057868	0.064942	0.060284	0.058754	0.053174	0.033483	0.061878
940	0.063064	0.050030	0.043675	0.055581	0.064841	0.061560	0.062368	0.048653	0.033648	0.061075
950	0.066729	0.044526	0.050264	0.056139	0.062454	0.061799	0.057767	0.047802	0.030017	0.060629
960	0.065212	0.048302	0.044978	0.055028	0.059872	0.057087	0.059719	0.050332	0.029828	0.055379
970	0.068032	0.049306	0.044222	0.053878	0.064552	0.054272	0.063525	0.050082	0.032217	0.059159
980	0.060083	0.044813	0.045869	0.052385	0.056899	0.056556	0.061904	0.049165	0.034087	0.051663
990	0.061731	0.047253	0.041141	0.054643	0.054718	0.053413	0.061059	0.048558	0.032849	0.058053
1000	0.065246	0.044484	0.044484	0.049184	0.054627	0.053719	0.062347	0.050703	0.033439	0.057792
1010	0.065229	0.042556	0.043316	0.051062	0.058046	0.057424	0.057340	0.053086	0.033439	0.054253
1020	0.064166	0.040958	0.045636	0.047259	0.055810	0.056099	0.058864	0.050731	0.033246	0.055177
1030	0.061478	0.042397	0.050279	0.050668	0.059237	0.055764	0.056461	0.045910	0.035233	0.053486
1040	0.064497	0.042807	0.041080	0.048175	0.054557	0.054327	0.058476	0.044813	0.035875	0.056224
1050	0.064118	0.040701	0.044440	0.042620	0.059918	0.051209	0.058247	0.046748	0.036986	0.050817
1060	0.060538	0.042751	0.045608	0.046680	0.057476	0.053486	0.057957	0.050134	0.037390	0.051326
1070	0.062733	0.043203	0.041320	0.044222	0.053790	0.049165	0.057424	0.054323	0.037494	0.049437
1080	0.064552	0.043090	0.043365	0.047477	0.052547	0.050246	0.056112	0.050409	0.032217	0.051780
1090	0.059181	0.043827	0.044347	0.042923	0.051818	0.048248	0.057242	0.047390	0.032418	0.050134
1100	0.060192	0.042273	0.045508	0.041564	0.049558	0.049469	0.054705	0.048721	0.037918	0.050333
1110	0.056052	0.042962	0.039249	0.038872	0.056153	0.050383	0.058438	0.048395	0.032586	0.051569
1120	0.057728	0.042568	0.039510	0.044244	0.050581	0.055675	0.053790	0.045636	0.035837	0.050279
1130	0.060436	0.039041	0.043447	0.043277	0.056151	0.050757	0.056361	0.045909	0.030259	0.059649
1140	0.055510	0.039075	0.043522	0.045461	0.055959	0.047854	0.056854	0.042273	0.034204	0.051852
1150	0.055565	0.042689	0.040091	0.043840	0.047488	0.046676	0.057677	0.044637	0.034293	0.048136
1160	0.055497	0.037351	0.042976	0.039061	0.049788	0.045665	0.055083	0.041803	0.039492	0.048257
1170	0.055284	0.035534	0.043213	0.040024	0.045881	0.046082	0.058359	0.043101	0.033991	0.047710
1180	0.053719	0.039510	0.044093	0.046160	0.046650	0.045708	0.054876	0.040958	0.039201	0.046958
1190	0.052614	0.038853	0.046387	0.042923	0.047209	0.045570	0.050852	0.041074	0.040194	0.049376
1200	0.051635	0.042399	0.041921	0.040958	0.046525	0.046322	0.054265	0.040091	0.037625	0.050401
1210	0.053097	0.041564	0.040393	0.041721	0.048368	0.045637	0.052623	0.046203	0.036624	0.047517
1220	0.054571	0.042103	0.043840	0.044457	0.046244	0.047329	0.055988	0.043101	0.035436	0.047683
1230	0.054940	0.038339	0.039306	0.039882	0.049398	0.046591	0.051644	0.039061	0.033459	0.050383
1240	0.054188	0.038530	0.037656	0.037794	0.045608	0.048929	0.051424	0.038124	0.039807	0.051751
1250	0.050570	0.040138	0.042103	0.037600	0.042923	0.046927	0.056750	0.041921	0.036372	0.052061
1260	0.050191	0.039394	0.042918	0.038609	0.048866	0.048959	0.054096	0.042517	0.039519	0.047350
1270	0.051242	0.042457	0.038473	0.040091	0.044174	0.046281	0.048188	0.039264	0.031475	0.043027
1280	0.054265	0.038720	0.041131	0.042634	0.042514	0.046153	0.050105	0.036014	0.039216	0.044672
1290	0.054178	0.041223	0.037485	0.040710	0.048155	0.043152	0.050504	0.036303	0.033718	0.048679
1300	0.050148	0.036084	0.041490	0.042034	0.046019	0.047026	0.054327	0.038944	0.032200	0.044739
1310	0.048447	0.032000	0.041864	0.040757	0.049376	0.045107	0.052146	0.043365	0.034099	0.045764
1320	0.050997	0.040249	0.042331	0.040686	0.044093	0.042376	0.051177	0.038450	0.036577	0.045881
1330	0.047350	0.038609	0.041080	0.042340	0.046859	0.046141	0.049029	0.035487	0.033508	0.045814
1340	0.047876	0.035637	0.039826	0.039380	0.051818	0.042452	0.045637	0.041198	0.031907	0.044285
1350	0.049364	0.034149	0.041016	0.037059	0.044978	0.044112	0.048021	0.039437	0.035934	0.046559
1360	0.049036	0.038853	0.040011	0.042395	0.043808	0.044813	0.050073	0.040644	0.032896	0.045277
1370	0.047895	0.040519	0.039807	0.042155	0.048773	0.046160	0.051663	0.040405	0.037918	0.042670
1380	0.050295	0.040631	0.036179	0.038315	0.042897	0.043188	0.048580	0.043620	0.032172	0.042219
1390	0.049380	0.038504	0.041983	0.039546	0.044951	0.042983	0.053643	0.042861	0.034149	0.041139
1400	0.047523	0.040882	0.037875	0.035432	0.043588	0.041557	0.055546	0.041679	0.035335	0.041504
1410	0.049779	0.042280	0.042338	0.037728	0.046348	0.042219	0.055325	0.036757	0.037110	0.041383
1420	0.045255	0.035924	0.036270	0.033345	0.042763	0.044592	0.051172	0.037347	0.033879	0.042633
1430	0.042174	0.041255	0.035683	0.040951	0.044504	0.042452	0.050570	0.042457	0.033621	0.036125
1440	0.046943	0.038232	0.040575	0.036929	0.045931	0.043447	0.047802	0.038929	0.033765	0.040897
1450	0.044533	0.035432	0.036757	0.035436	0.043038	0.048241	0.049406	0.044748	0.036771	0.036844
1460	0.046793	0.034039	0.040519	0.035987	0.041559	0.041383	0.049454	0.039546	0.034970	0.038986
1470	0.050718	0.034514	0.036720	0.037728	0.038813	0.039569	0.049437	0.040393	0.029843	0.039096
1480	0.052007	0.030714	0.034464	0.038284	0.039965	0.038315	0.047944	0.034047	0.037956	0.041490
1490	0.043358	0.032343	0.040992	0.038660	0.040194	0.040644	0.048632	0.036429	0.032559	0.036588
1500	0.045740	0.029129	0.034610	0.036575	0.037201	0.037711	0.049707	0.033133	0.031298	0.040031
1510	0.048108	0.034061	0.039015	0.031859	0.036231	0.043158	0.049986	0.032968	0.032466	0.040895
1520	0.050207	0.031289	0.033345	0.039118	0.041668	0.037587	0.047497	0.037302	0.032682	0.038395
1530	0.050130	0.040733	0.034405	0.036915	0.038929	0.040138	0.052309	0.037728	0.033181	0.038339
1540	0.047902	0.034562	0.031954	0.035936	0.041198	0.037059	0.047944	0.038872	0.034874	0.038124
1550	0.049489	0.031518	0.034719	0.031385	0.037126	0.041131	0.049283	0.037291	0.030119	0.043158
1560	0.047740	0.034610	0.031475	0.030162	0.039192	0.038124	0.045814	0.041202	0.036372	0.037322
1570	0.053878	0.032388	0.037868	0.036821	0.039041	0.039041	0.048725	0.044020	0.034061	0.041864
