T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
610	0.457154	0.455661	0.469755	0.459029	0.347788	0.463288	0.479047	0.458902	0.468594	0.413369
620	0.454870	0.454128	0.462648	0.460474	0.348205	0.458924	0.474810	0.459342	0.462651	0.417721
630	0.458721	0.448215	0.458415	0.462824	0.344094	0.460141	0.474753	0.465685	0.460938	0.417676
640	0.456022	0.445187	0.458977	0.460703	0.339659	0.455697	0.472268	0.454923	0.465140	0.415454
650	0.454472	0.445691	0.461990	0.457597	0.333954	0.451312	0.468689	0.454110	0.461198	0.402570
660	0.456148	0.442611	0.458680	0.458145	0.329296	0.451732	0.465962	0.453642	0.459667	0.409083
670	0.451471	0.437278	0.454794	0.455641	0.319850	0.454244	0.465462	0.451650	0.457655	0.405924
680	0.445144	0.434790	0.461391	0.453062	0.310817	0.451418	0.468796	0.450690	0.449373	0.404581
690	0.441243	0.440687	0.457529	0.450820	0.313217	0.455332	0.459391	0.447018	0.446048	0.405737
700	0.441777	0.445753	0.462484	0.451252	0.309634	0.453171	0.458545	0.446900	0.441319	0.411823
710	0.436559	0.450012	0.463888	0.451185	0.310968	0.444846	0.458127	0.440570	0.437496	0.416951
720	0.437092	0.449745	0.451879	0.451584	0.312501	0.448212	0.462108	0.440709	0.439674	0.420588
730	0.437192	0.451167	0.445932	0.453261	0.312572	0.445617	0.465292	0.437987	0.438571	0.414210
740	0.437726	0.448328	0.440729	0.449582	0.315677	0.442939	0.461331	0.439599	0.437425	0.404392
750	0.428908	0.448472	0.431327	0.454250	0.309600	0.440362	0.460063	0.430711	0.432858	0.405871
760	0.430148	0.442978	0.430626	0.462214	0.307555	0.438913	0.450416	0.429787	0.430568	0.406144
770	0.423984	0.436979	0.424176	0.460236	0.312725	0.433881	0.450983	0.428336	0.432398	0.411430
780	0.423653	0.432991	0.423591	0.463953	0.312124	0.428002	0.450950	0.429254	0.431980	0.407890
790	0.415776	0.429992	0.422859	0.465432	0.316677	0.425166	0.450937	0.426661	0.432564	0.402158
800	0.419870	0.435744	0.425457	0.463016	0.310438	0.425567	0.451786	0.432742	0.438051	0.401245
810	0.415887	0.430944	0.419300	0.458750	0.311589	0.420232	0.443858	0.436061	0.435134	0.399267
820	0.418363	0.424233	0.417001	0.460584	0.316759	0.418198	0.441481	0.432511	0.431296	0.394762
830	0.413635	0.420825	0.414685	0.456180	0.317022	0.412168	0.446521	0.433131	0.432249	0.391473
840	0.413433	0.421240	0.415778	0.459043	0.313608	0.417431	0.438512	0.427361	0.423667	0.395646
850	0.405691	0.420863	0.421922	0.454329	0.315791	0.421599	0.444352	0.424409	0.422029	0.394396
860	0.412458	0.421081	0.418231	0.454181	0.315978	0.425346	0.446951	0.424991	0.426720	0.395280
870	0.407963	0.420815	0.414892	0.450066	0.317631	0.426532	0.445413	0.417411	0.424589	0.396353
880	0.401242	0.417288	0.411286	0.449147	0.313809	0.418644	0.447139	0.414338	0.428115	0.395610
890	0.393182	0.416568	0.409102	0.447897	0.312787	0.422201	0.448426	0.414197	0.427964	0.390458
900	0.395159	0.409729	0.401769	0.450199	0.309903	0.417391	0.443413	0.416289	0.420606	0.393391
910	0.399292	0.405173	0.405543	0.449761	0.306495	0.419845	0.443731	0.421954	0.416590	0.389913
920	0.405188	0.402620	0.408858	0.446690	0.310947	0.418959	0.454711	0.418876	0.413433	0.388804
930	0.410719	0.402110	0.402286	0.446719	0.308396	0.423377	0.458810	0.418204	0.410518	0.390726
940	0.408122	0.410552	0.405400	0.446303	0.311576	0.420786	0.461972	0.416654	0.408301	0.389214
950	0.412816	0.408420	0.406936	0.453393	0.313580	0.417516	0.464891	0.423505	0.407448	0.389389
960	0.411388	0.412469	0.403863	0.455174	0.311541	0.416820	0.456910	0.421150	0.411235	0.382481
970	0.411691	0.411639	0.404684	0.449175	0.307762	0.413098	0.451823	0.419251	0.410800	0.383944
980	0.402442	0.418090	0.399907	0.453350	0.310688	0.413609	0.448207	0.423002	0.411077	0.378695
990	0.388299	0.412182	0.398645	0.454271	0.308683	0.409874	0.443644	0.418523	0.406473	0.375699
1000	0.384968	0.413234	0.399938	0.453765	0.309710	0.410427	0.443072	0.413183	0.410421	0.367498
1010	0.375950	0.405064	0.395950	0.450915	0.310918	0.410205	0.434061	0.413071	0.406992	0.367039
1020	0.373931	0.410074	0.399664	0.446145	0.304758	0.405607	0.432908	0.416634	0.409612	0.369646
1030	0.369667	0.409003	0.404362	0.450186	0.306304	0.405374	0.429401	0.425665	0.409403	0.370525
1040	0.368486	0.406766	0.400414	0.447552	0.304331	0.403103	0.428787	0.424608	0.409372	0.363520
1050	0.364003	0.407388	0.403402	0.447169	0.303824	0.400918	0.430024	0.418275	0.410720	0.364176
1060	0.363866	0.400429	0.402415	0.440688	0.299173	0.397518	0.429518	0.418932	0.407521	0.362282
1070	0.356974	0.397882	0.398898	0.441660	0.301669	0.398123	0.424210	0.414883	0.404964	0.361145
1080	0.352084	0.395340	0.394984	0.435905	0.297608	0.405594	0.427135	0.411407	0.401129	0.360643
1090	0.350867	0.395883	0.404522	0.437700	0.298491	0.402794	0.428006	0.408951	0.398358	0.356093
1100	0.352093	0.395717	0.407496	0.433989	0.297705	0.401122	0.423863	0.402886	0.392065	0.356909
1110	0.353292	0.396342	0.397461	0.437836	0.302112	0.394275	0.416637	0.398916	0.384955	0.354571
1120	0.356869	0.400382	0.400597	0.442882	0.298454	0.397378	0.418678	0.402951	0.381357	0.352449
1130	0.358286	0.400234	0.400658	0.437800	0.297422	0.392863	0.410853	0.401709	0.383759	0.352538
1140	0.348727	0.397611	0.397015	0.433380	0.302998	0.392441	0.408568	0.388060	0.378019	0.352362
1150	0.350493	0.396497	0.397452	0.432336	0.299385	0.390694	0.405932	0.391826	0.378841	0.353222
1160	0.339463	0.395144	0.395489	0.431912	0.305273	0.390756	0.403251	0.388458	0.384546	0.351319
1170	0.343150	0.394583	0.394485	0.428224	0.308946	0.389539	0.404700	0.383310	0.389753	0.349329
1180	0.345577	0.394976	0.389359	0.428843	0.305168	0.391663	0.401121	0.381355	0.387050	0.355294
1190	0.342466	0.396605	0.390809	0.429874	0.305313	0.393041	0.402095	0.386763	0.386214	0.356193
1200	0.342866	0.396499	0.383764	0.425540	0.303078	0.390918	0.396422	0.379459	0.386003	0.358472
1210	0.351769	0.394463	0.388664	0.424666	0.303984	0.395318	0.395749	0.375801	0.385250	0.355504
1220	0.345155	0.392989	0.388301	0.425910	0.303846	0.398061	0.394422	0.379357	0.385139	0.355783
1230	0.349091	0.391277	0.384517	0.425052	0.298653	0.394009	0.387395	0.379873	0.382245	0.350612
1240	0.353882	0.393096	0.386016	0.423047	0.293950	0.389957	0.382531	0.383455	0.384300	0.348927
1250	0.353787	0.389425	0.389624	0.422840	0.300949	0.387726	0.381240	0.384377	0.388766	0.351146
1260	0.357468	0.390006	0.386672	0.425315	0.304937	0.385064	0.382441	0.385242	0.385920	0.348303
1270	0.355029	0.388642	0.386222	0.424980	0.308513	0.384751	0.381506	0.388860	0.379994	0.348796
1280	0.352364	0.384625	0.386742	0.426981	0.315933	0.385792	0.378666	0.392859	0.386566	0.354060
1290	0.350650	0.390092	0.387997	0.427777	0.319038	0.384529	0.372162	0.389558	0.392506	0.350120
1300	0.347289	0.388406	0.389903	0.425122	0.314789	0.386536	0.373899	0.386999	0.391308	0.354279
1310	0.344780	0.393260	0.393012	0.422498	0.316472	0.387361	0.364434	0.388678	0.395396	0.350917
1320	0.342019	0.392693	0.388533	0.422065	0.312280	0.390991	0.370851	0.392203	0.395554	0.353911
1330	0.345934	0.390668	0.384352	0.425457	0.311655	0.387633	0.366408	0.392130	0.400824	0.349909
1340	0.345449	0.387813	0.384620	0.426507	0.312057	0.388642	0.368145	0.393553	0.399950	0.350026
1350	0.352091	0.384896	0.378782	0.424809	0.308339	0.389140	0.375112	0.394784	0.408331	0.343689
1360	0.346995	0.381360	0.382798	0.423894	0.310053	0.387789	0.366665	0.396599	0.405422	0.354025
1370	0.344869	0.380610	0.377933	0.419346	0.315531	0.385556	0.365177	0.395555	0.407705	0.346077
1380	0.353173	0.381692	0.378342	0.415164	0.316219	0.383278	0.365681	0.397004	0.414798	0.346332
1390	0.351628	0.384998	0.381295	0.414833	0.323383	0.386041	0.368910	0.396935	0.416754	0.346268
1400	0.350791	0.390008	0.385407	0.418149	0.316181	0.386456	0.371278	0.393317	0.420066	0.355360
1410	0.347094	0.389219	0.384128	0.417319	0.315982	0.388115	0.374453	0.393730	0.419098	0.355235
1420	0.354021	0.386441	0.386175	0.414652	0.314135	0.387467	0.371649	0.392370	0.412628	0.356572
1430	0.356381	0.380052	0.386494	0.416586	0.318469	0.385137	0.372978	0.394218	0.410292	0.352410
1440	0.349781	0.382539	0.387943	0.417696	0.311886	0.387170	0.375168	0.392600	0.415571	0.349997
1450	0.355358	0.384225	0.380873	0.416421	0.307104	0.389517	0.374925	0.388790	0.420689	0.351863
1460	0.362184	0.382309	0.378066	0.418018	0.307089	0.382801	0.374424	0.392279	0.416272	0.350595
1470	0.366884	0.383962	0.380460	0.418663	0.311096	0.387578	0.379723	0.388273	0.415826	0.352743
1480	0.358138	0.380381	0.376466	0.416920	0.303333	0.386515	0.375161	0.394883	0.410500	0.353056
1490	0.349746	0.377974	0.378795	0.416268	0.299834	0.384505	0.370583	0.397456	0.415731	0.355054
1500	0.346411	0.385886	0.379642	0.416898	0.295234	0.378532	0.369938	0.398491	0.412733	0.359085
1510	0.341212	0.383452	0.373118	0.418901	0.289462	0.376275	0.369858	0.399945	0.411908	0.359261
1520	0.340879	0.386896	0.377151	0.417297	0.281569	0.373050	0.368745	0.395370	0.408950	0.355005
1530	0.334016	0.390666	0.377460	0.413479	0.291388	0.369570	0.371745	0.399725	0.411362	0.349680
1540	0.335182	0.394067	0.376429	0.415039	0.293652	0.364028	0.367826	0.394354	0.417270	0.345124
1550	0.334531	0.390717	0.377082	0.412922	0.294058	0.364345	0.367320	0.390038	0.418182	0.342765
1560	0.338355	0.396970	0.374020	0.415304	0.296978	0.357801	0.370069	0.388429	0.417028	0.346333
1570	0.338145	0.398049	0.374793	0.414100	0.290723	0.350353	0.369384	0.389042	0.412935	0.337287
1580	0.335060	0.402141	0.376787	0.410604	0.288817	0.353443	0.376403	0.390685	0.410763	0.338745
1590	0.337420	0.402057	0.376031	0.410689	0.291488	0.352637	0.377810	0.398140	0.403350	0.342846
1600	0.337638	0.398133	0.378324	0.409912	0.294342	0.357027	0.373226	0.392916	0.403797	0.348450
1610	0.333500	0.397407	0.378267	0.410727	0.284232	0.357077	0.367526	0.395413	0.398923	0.346051
1620	0.334571	0.398717	0.379401	0.411383	0.278589	0.365875	0.363210	0.393776	0.394888	0.340918
1630	0.332696	0.401518	0.373196	0.409466	0.278873	0.367492	0.359585	0.388165	0.393881	0.339734
1640	0.329433	0.401993	0.372704	0.406534	0.278290	0.368158	0.356260	0.391783	0.390226	0.340240
1650	0.328383	0.403914	0.371641	0.407184	0.277488	0.363903	0.355326	0.383691	0.388041	0.339241
1660	0.328804	0.405195	0.370889	0.408357	0.274224	0.364583	0.354387	0.379238	0.391746	0.336805
1670	0.328000	0.407995	0.370879	0.405183	0.274142	0.365257	0.355645	0.380697	0.390281	0.334010
1680	0.324150	0.410130	0.370721	0.397776	0.268954	0.358889	0.354297	0.378921	0.391434	0.336784
1690	0.314564	0.406306	0.365683	0.400113	0.265907	0.353379	0.357267	0.374792	0.391534	0.332937
1700	0.314572	0.407160	0.361431	0.398226	0.270118	0.352367	0.357356	0.383140	0.390335	0.334943
1710	0.315298	0.406063	0.362661	0.399342	0.273088	0.354103	0.356117	0.385969	0.387758	0.334387
1720	0.314257	0.402161	0.362505	0.398833	0.271050	0.352206	0.357586	0.387409	0.390661	0.336311
1730	0.313648	0.395940	0.358490	0.400845	0.268588	0.352734	0.355882	0.386004	0.390296	0.335531
1740	0.310725	0.392291	0.357878	0.397693	0.266464	0.349181	0.352700	0.388679	0.390634	0.333935
1750	0.303948	0.389106	0.358800	0.397875	0.268402	0.350992	0.353044	0.390354	0.393318	0.334628
1760	0.304545	0.387934	0.360042	0.394150	0.271939	0.349541	0.353190	0.387719	0.391250	0.335856
1770	0.293974	0.388728	0.360046	0.385397	0.269125	0.350034	0.353441	0.388158	0.389347	0.333119
1780	0.293153	0.389222	0.366266	0.381423	0.265173	0.350057	0.350023	0.387288	0.388095	0.335813
1790	0.286164	0.394841	0.366095	0.382718	0.262103	0.354680	0.348919	0.384509	0.399308	0.334670
1800	0.282960	0.393272	0.366021	0.377985	0.262584	0.355448	0.350699	0.379707	0.397325	0.335937
1810	0.289959	0.391342	0.360425	0.380231	0.258025	0.357111	0.348334	0.379854	0.396683	0.332043
1820	0.287984	0.389607	0.359768	0.374745	0.262447	0.356415	0.350777	0.383448	0.397302	0.331106
1830	0.286307	0.389055	0.360203	0.375574	0.266550	0.355191	0.349140	0.383511	0.394399	0.331623
1840	0.281901	0.387636	0.354649	0.379646	0.261402	0.357215	0.349051	0.378826	0.393957	0.333541
1850	0.286702	0.387900	0.353132	0.383142	0.258707	0.356981	0.346576	0.378921	0.395940	0.332692
1860	0.286818	0.386149	0.354301	0.385702	0.264572	0.357442	0.344743	0.376738	0.403609	0.333425
1870	0.294895	0.394809	0.355699	0.378928	0.261026	0.360583	0.348350	0.377452	0.401585	0.330924
