T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
610	0.037981	0.013342	0.019122	0.033599	0.065959	0.041420	0.026522	0.005017	0.058251	0.015626
620	0.038230	0.014032	0.022576	0.034526	0.066944	0.041263	0.025511	0.006116	0.064950	0.014606
630	0.035863	0.016036	0.022448	0.036954	0.066247	0.049001	0.027501	0.010423	0.065735	0.012041
640	0.038468	0.016913	0.022329	0.031069	0.066662	0.050008	0.023302	0.012285	0.062782	0.011649
650	0.037004	0.017326	0.022590	0.024105	0.066685	0.049049	0.027341	0.011332	0.053853	0.010320
660	0.031877	0.016418	0.020486	0.023304	0.071751	0.050763	0.024454	0.014263	0.051121	0.011368
670	0.041820	0.013815	0.021278	0.024677	0.073226	0.048443	0.025103	0.012149	0.045331	0.013746
680	0.042995	0.017427	0.022587	0.020696	0.075879	0.045857	0.023385	0.008548	0.045390	0.011191
690	0.049129	0.015194	0.022333	0.022784	0.070465	0.043682	0.023548	0.010351	0.045796	0.011828
700	0.048095	0.019412	0.018719	0.030083	0.067704	0.041584	0.023834	0.010999	0.038845	0.012675
710	0.051243	0.016091	0.017218	0.035325	0.063509	0.040216	0.022331	0.012185	0.037682	0.014654
720	0.057981	0.016735	0.014609	0.033892	0.064199	0.044754	0.021530	0.012920	0.039845	0.010267
730	0.057980	0.018157	0.013045	0.034277	0.062011	0.047638	0.023400	0.011594	0.034226	0.011310
740	0.060465	0.016168	0.014645	0.038280	0.063253	0.048842	0.025247	0.016477	0.029484	0.016076
750	0.064951	0.017103	0.012559	0.039167	0.064901	0.042035	0.029773	0.017133	0.029131	0.016521
760	0.065086	0.017884	0.011476	0.051588	0.065298	0.052929	0.026506	0.018424	0.031979	0.013496
770	0.064381	0.022832	0.011277	0.051878	0.062791	0.050783	0.025516	0.024992	0.024633	0.013862
780	0.067251	0.024134	0.007971	0.058487	0.065467	0.044114	0.031210	0.025317	0.025133	0.014088
790	0.073650	0.020035	0.009968	0.057262	0.065033	0.047115	0.027534	0.023719	0.027468	0.015308
800	0.067252	0.023546	0.008259	0.056544	0.065136	0.048701	0.024200	0.031825	0.029386	0.013726
810	0.071169	0.026040	0.007221	0.054453	0.062870	0.044321	0.020305	0.037912	0.027313	0.013913
820	0.066755	0.033170	0.008734	0.057355	0.065258	0.041166	0.022363	0.042961	0.027915	0.014561
830	0.058478	0.037634	0.009395	0.059373	0.067150	0.042049	0.027313	0.047065	0.024717	0.013570
840	0.054772	0.031893	0.007889	0.060750	0.061699	0.044139	0.025303	0.044518	0.027963	0.012129
850	0.058528	0.032492	0.009619	0.057662	0.058449	0.047251	0.024339	0.045393	0.032496	0.010598
860	0.064683	0.029636	0.013408	0.052309	0.055098	0.052754	0.022961	0.043817	0.025192	0.010241
870	0.074546	0.026334	0.014490	0.048854	0.060639	0.047735	0.025542	0.040049	0.026012	0.009158
880	0.077933	0.027070	0.014082	0.047514	0.066796	0.050250	0.026840	0.039295	0.029415	0.008834
890	0.082015	0.028974	0.017095	0.055293	0.066515	0.051941	0.023532	0.047020	0.030452	0.012260
900	0.082150	0.024348	0.020165	0.047550	0.073043	0.049251	0.022706	0.043379	0.031891	0.014240
910	0.077972	0.025720	0.023532	0.047784	0.073055	0.048827	0.024355	0.047176	0.028845	0.017306
920	0.080991	0.028778	0.027971	0.047556	0.065267	0.049616	0.026729	0.046659	0.030297	0.023314
930	0.083692	0.029056	0.028135	0.043354	0.065533	0.053223	0.032093	0.048932	0.026009	0.026562
940	0.085249	0.028232	0.027659	0.042574	0.060824	0.050097	0.034962	0.049532	0.028144	0.024954
950	0.085865	0.033658	0.022190	0.049620	0.059008	0.041360	0.034132	0.061114	0.027237	0.036196
960	0.081461	0.029508	0.030326	0.047197	0.064951	0.043220	0.037730	0.058444	0.022438	0.041422
970	0.083047	0.031213	0.031319	0.044733	0.067090	0.041646	0.036828	0.060411	0.021805	0.042140
980	0.081338	0.035247	0.034661	0.040142	0.066715	0.039015	0.036382	0.060440	0.021287	0.042386
990	0.089649	0.041609	0.040005	0.034791	0.066453	0.032962	0.034002	0.055622	0.022752	0.045376
1000	0.086592	0.045638	0.045479	0.036776	0.071422	0.034729	0.039195	0.045750	0.025633	0.037115
1010	0.089778	0.051694	0.052934	0.030744	0.069494	0.031972	0.035643	0.042757	0.029245	0.035955
1020	0.087206	0.054087	0.051340	0.027700	0.071830	0.029077	0.039589	0.041117	0.027244	0.036118
1030	0.094152	0.051091	0.047152	0.024728	0.074690	0.030943	0.038983	0.042019	0.028064	0.039169
1040	0.085854	0.047415	0.051045	0.026568	0.078668	0.032085	0.034427	0.039230	0.029823	0.040900
1050	0.087713	0.051079	0.050128	0.028040	0.080378	0.034899	0.040111	0.039425	0.031683	0.043258
1060	0.088977	0.050652	0.052716	0.028766	0.083133	0.036772	0.036101	0.043537	0.031749	0.049118
1070	0.091958	0.041750	0.062093	0.030296	0.083218	0.037948	0.037643	0.037946	0.033197	0.040215
1080	0.088885	0.039869	0.051550	0.035583	0.087487	0.045608	0.034865	0.036558	0.036725	0.042623
1090	0.096663	0.041104	0.055266	0.034117	0.083486	0.041112	0.034734	0.038767	0.041460	0.034608
1100	0.094110	0.037032	0.062202	0.032607	0.088791	0.041889	0.038823	0.041687	0.050821	0.036554
