T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
610	0.027300	0.033400	0.006800	0.031100	0.006500	0.016200	0.023300	0.018000	0.016400	0.049500
620	0.023400	0.032200	0.009400	0.027800	0.007000	0.012700	0.021500	0.013900	0.014100	0.045600
630	0.021200	0.035700	0.005500	0.024400	0.008000	0.012000	0.022600	0.013300	0.019800	0.042000
640	0.021300	0.035400	0.006100	0.022000	0.007200	0.009300	0.018400	0.012900	0.017600	0.037700
650	0.018300	0.031400	0.005500	0.024000	0.004800	0.012200	0.017600	0.009400	0.020100	0.039000
660	0.018800	0.032100	0.004100	0.021600	0.005900	0.012800	0.016200	0.011500	0.016700	0.032800
670	0.014900	0.031900	0.002700	0.020200	0.005500	0.010900	0.012900	0.013200	0.014200	0.032200
680	0.014000	0.026500	0.003500	0.019600	0.009700	0.008100	0.013800	0.012000	0.013200	0.033000
690	0.014200	0.025300	0.001800	0.019500	0.008000	0.008200	0.013900	0.010300	0.009600	0.030100
700	0.014100	0.025400	0.001700	0.018900	0.008400	0.007900	0.011400	0.008900	0.010400	0.027800
710	0.013100	0.026600	0.001100	0.018300	0.007200	0.008000	0.010700	0.006500	0.010300	0.023800
720	0.012800	0.024300	0.002100	0.015600	0.009400	0.005800	0.008600	0.007200	0.007400	0.022400
730	0.014600	0.021800	0.003500	0.014600	0.009600	0.006800	0.008500	0.008500	0.008100	0.022200
740	0.013100	0.021500	0.002800	0.013700	0.008100	0.005400	0.010800	0.008700	0.009000	0.019700
750	0.009200	0.021500	0.003700	0.013700	0.005700	0.006400	0.006400	0.010400	0.007300	0.018600
760	0.008400	0.020200	0.006200	0.012900	0.007000	0.005100	0.009100	0.007400	0.008700	0.021200
770	0.009700	0.024900	0.004500	0.015600	0.008300	0.009800	0.007100	0.009400	0.007400	0.020700
780	0.010000	0.020600	0.006200	0.015800	0.007100	0.008200	0.007100	0.005800	0.006200	0.017900
790	0.008700	0.021500	0.005700	0.011500	0.006100	0.005500	0.006800	0.008100	0.009500	0.017300
800	0.008200	0.021500	0.008200	0.010700	0.007400	0.004000	0.007000	0.008200	0.009800	0.018300
810	0.009300	0.019000	0.004700	0.008300	0.008700	0.003500	0.009500	0.009800	0.007300	0.016900
820	0.010900	0.017700	0.005800	0.010200	0.011100	0.005400	0.008000	0.011500	0.005600	0.016200
830	0.006900	0.017200	0.004900	0.010600	0.008600	0.005700	0.009500	0.012900	0.008100	0.012900
840	0.007400	0.014800	0.008600	0.009400	0.008300	0.006500	0.008600	0.006700	0.008000	0.012300
850	0.006500	0.013800	0.006500	0.010000	0.008500	0.003400	0.006200	0.009200	0.007200	0.016300
860	0.009300	0.014900	0.005800	0.008600	0.005500	0.003500	0.007100	0.009400	0.006600	0.010900
870	0.007500	0.018100	0.004100	0.010900	0.006200	0.006600	0.007700	0.009800	0.003300	0.008600
880	0.007900	0.017300	0.004800	0.010700	0.006800	0.004500	0.007700	0.009900	0.002500	0.012700
890	0.006700	0.018400	0.002500	0.008100	0.007600	0.003900	0.006000	0.009600	0.002800	0.011200
900	0.007600	0.018300	0.004700	0.006200	0.009500	0.004400	0.005200	0.006500	0.003900	0.011600
910	0.009000	0.014200	0.004100	0.004200	0.008500	0.007800	0.005400	0.007800	0.002900	0.013300
920	0.007500	0.015200	0.001900	0.004300	0.006200	0.006100	0.005100	0.007000	0.008300	0.013000
930	0.011400	0.013000	0.003000	0.006900	0.004400	0.005700	0.003400	0.008500	0.004400	0.012600
940	0.007000	0.015700	0.003700	0.006300	0.006300	0.005400	0.003400	0.009600	0.006200	0.011900
950	0.008000	0.011700	0.003200	0.009100	0.007200	0.009000	0.003700	0.008100	0.007400	0.010500
960	0.007000	0.013000	0.004000	0.007100	0.006100	0.007000	0.003000	0.008300	0.002800	0.010600
970	0.006300	0.009200	0.004600	0.007300	0.004500	0.006800	0.006200	0.007900	0.004600	0.011100
980	0.008700	0.009300	0.006000	0.005200	0.005700	0.006000	0.005600	0.008700	0.003200	0.012200
990	0.011200	0.011800	0.004300	0.008500	0.005500	0.006000	0.004800	0.009700	0.003100	0.008600
1000	0.007800	0.010400	0.012400	0.008700	0.003900	0.007300	0.005700	0.011400	0.002900	0.007300
1010	0.008900	0.012400	0.008400	0.009500	0.005000	0.009900	0.006800	0.008900	0.003100	0.006800
1020	0.005500	0.009100	0.006900	0.007900	0.002800	0.005700	0.008500	0.008200	0.004800	0.004700
1030	0.009500	0.008600	0.004900	0.004800	0.004300	0.007700	0.008100	0.007400	0.004700	0.004500
1040	0.006400	0.007900	0.007200	0.008000	0.004300	0.008500	0.011000	0.006700	0.002700	0.004000
1050	0.008200	0.008200	0.003300	0.008000	0.003000	0.008800	0.008500	0.009100	0.002100	0.004900
1060	0.006500	0.007500	0.004400	0.005700	0.003100	0.010400	0.007300	0.009300	0.002000	0.004700
1070	0.008200	0.005700	0.003200	0.005100	0.001400	0.008500	0.007100	0.013700	0.001600	0.005100
1080	0.008800	0.007900	0.006500	0.006200	0.000500	0.009700	0.008200	0.014500	0.002600	0.005600
1090	0.006100	0.010100	0.008200	0.006300	0.001700	0.010800	0.011900	0.012600	0.003400	0.004700
1100	0.009100	0.010600	0.008200	0.009800	0.001200	0.010700	0.008900	0.013400	0.003400	0.004600
1110	0.005800	0.012100	0.005000	0.003900	0.004700	0.011700	0.012600	0.014100	0.001300	0.004000
1120	0.006800	0.011700	0.005600	0.002600	0.002400	0.010200	0.009000	0.012400	0.000800	0.004000
1130	0.007200	0.009900	0.004000	0.003500	0.002200	0.011200	0.009100	0.014500	0.004000	0.002500
1140	0.004700	0.005400	0.002200	0.003700	0.001400	0.007800	0.007900	0.010700	0.004800	0.005100
1150	0.007000	0.006900	0.002300	0.006000	0.000600	0.007600	0.006800	0.010600	0.005600	0.006000
1160	0.007400	0.006900	0.002000	0.003000	0.000200	0.006700	0.010200	0.010400	0.004900	0.007000
1170	0.006700	0.005000	0.001200	0.004100	0.000200	0.005500	0.005900	0.008300	0.004700	0.008000
1180	0.008500	0.004100	0.001300	0.003500	0.001200	0.005900	0.009100	0.008000	0.005100	0.006500
1190	0.008600	0.003100	0.003000	0.002100	0.001200	0.003900	0.011300	0.007900	0.003800	0.006800
1200	0.006500	0.004000	0.003600	0.004500	0.000900	0.005800	0.007100	0.008700	0.005000	0.008200
1210	0.006300	0.006200	0.004700	0.005700	0.002900	0.008600	0.004800	0.007600	0.004000	0.003500
1220	0.007700	0.008200	0.003200	0.006100	0.002000	0.009400	0.005900	0.006100	0.003400	0.005200
1230	0.005000	0.006000	0.002600	0.005600	0.005400	0.012200	0.006800	0.005800	0.000900	0.005600
1240	0.005000	0.010300	0.003300	0.007200	0.010200	0.009700	0.004000	0.006500	0.001200	0.004000
1250	0.005900	0.007100	0.003700	0.006200	0.010800	0.006300	0.001600	0.008100	0.000900	0.002600
1260	0.008600	0.007600	0.002600	0.005900	0.006500	0.005400	0.002800	0.009900	0.001300	0.005100
1270	0.007200	0.005000	0.001900	0.009600	0.007100	0.005500	0.003100	0.007700	0.001000	0.004600
1280	0.006300	0.004800	0.001700	0.005800	0.005900	0.006100	0.001900	0.008300	0.001100	0.002800
1290	0.007300	0.007400	0.002100	0.006700	0.005700	0.008900	0.002600	0.011600	0.000500	0.008100
1300	0.007900	0.006400	0.002500	0.004900	0.005400	0.005800	0.003800	0.007400	0.000400	0.005500
1310	0.008500	0.005400	0.001000	0.005900	0.002700	0.004900	0.004900	0.005600	0.000800	0.004500
1320	0.010600	0.006000	0.001300	0.008100	0.003100	0.003800	0.003600	0.002300	0.000700	0.007000
1330	0.011300	0.005300	0.002000	0.004200	0.003200	0.004300	0.003700	0.002500	0.000500	0.006100
