T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
10	0.094131	0.083074	0.093079	0.086446	0.093432	0.087002	0.086545	0.090650	0.090140	0.095451
20	0.093415	0.088349	0.086552	0.084693	0.087161	0.087514	0.087665	0.098105	0.082016	0.088175
30	0.088452	0.086464	0.087757	0.087875	0.085709	0.085096	0.090193	0.082206	0.088333	0.091979
40	0.085442	0.090693	0.091659	0.087276	0.087488	0.090763	0.083443	0.085859	0.089769	0.086443
50	0.088950	0.089120	0.087880	0.089944	0.083634	0.084600	0.085713	0.081824	0.085748	0.090988
60	0.087193	0.084945	0.081273	0.085993	0.089231	0.087249	0.092316	0.089752	0.089038	0.088129
70	0.080092	0.084107	0.086427	0.083863	0.088278	0.089590	0.092788	0.084844	0.084006	0.083982
80	0.093968	0.084743	0.086978	0.092922	0.088389	0.090211	0.090817	0.079959	0.084114	0.089484
90	0.089888	0.081677	0.082788	0.085685	0.089101	0.092106	0.088281	0.089267	0.087123	0.082017
100	0.087363	0.088878	0.085239	0.076131	0.084779	0.096432	0.085905	0.086161	0.085084	0.092946
110	0.086996	0.083468	0.084947	0.086075	0.086457	0.090826	0.085062	0.087471	0.086480	0.091931
120	0.085792	0.089775	0.084408	0.088384	0.088845	0.096739	0.085671	0.084682	0.093958	0.080007
130	0.084163	0.084424	0.083640	0.085321	0.092230	0.092010	0.089460	0.086718	0.086410	0.089142
140	0.098426	0.087651	0.094080	0.088034	0.089258	0.093126	0.084782	0.086470	0.088140	0.090478
150	0.090202	0.091878	0.087650	0.088262	0.088854	0.093982	0.082290	0.090344	0.098826	0.085030
160	0.091827	0.097374	0.087882	0.090857	0.087278	0.094800	0.082805	0.085340	0.090010	0.087865
170	0.094419	0.096610	0.082338	0.089425	0.090642	0.094908	0.086800	0.087275	0.094333	0.083923
180	0.092100	0.108170	0.089303	0.094399	0.082583	0.091738	0.090717	0.091362	0.091570	0.083145
190	0.092540	0.103244	0.087564	0.088416	0.096744	0.087191	0.085868	0.088327	0.089649	0.092339
200	0.086406	0.099240	0.081469	0.092865	0.088113	0.084851	0.089526	0.089069	0.090156	0.087166
210	0.091209	0.094153	0.089547	0.096070	0.088382	0.086764	0.090970	0.086207	0.086528	0.083920
220	0.084115	0.082857	0.086943	0.093602	0.088838	0.079478	0.089313	0.088237	0.089290	0.089316
230	0.080587	0.074312	0.087124	0.094975	0.084120	0.072149	0.093420	0.089317	0.080759	0.090764
240	0.080099	0.071229	0.083883	0.088052	0.086583	0.073300	0.091818	0.094050	0.076875	0.088272
250	0.079773	0.058670	0.081423	0.087923	0.085982	0.069427	0.091245	0.089613	0.081806	0.088518
260	0.075698	0.057260	0.077185	0.081574	0.074109	0.072000	0.091557	0.093814	0.079257	0.091138
270	0.070695	0.050418	0.088668	0.085520	0.078524	0.067869	0.090059	0.084764	0.073927	0.086749
280	0.071687	0.049842	0.086924	0.077414	0.081621	0.070341	0.088503	0.092980	0.069174	0.089575
290	0.063209	0.047296	0.083674	0.077387	0.073628	0.070449	0.084672	0.083539	0.070649	0.085959
300	0.062296	0.044337	0.079895	0.067066	0.074487	0.064157	0.085038	0.083233	0.072741	0.079031
310	0.067177	0.039838	0.082082	0.064846	0.073918	0.063840	0.086420	0.078644	0.070162	0.083000
320	0.059268	0.041267	0.077985	0.060760	0.069448	0.067866	0.081859	0.085890	0.073203	0.083914
330	0.059140	0.034474	0.073080	0.058075	0.070929	0.067278	0.088820	0.081801	0.069047	0.081005
340	0.053788	0.037936	0.072375	0.050367	0.069832	0.068498	0.084129	0.083130	0.067555	0.074693
350	0.055454	0.036453	0.073800	0.047596	0.066758	0.062223	0.080965	0.080067	0.069787	0.086241
360	0.054843	0.041597	0.071997	0.042056	0.066336	0.061703	0.086051	0.082195	0.075640	0.078980
370	0.049892	0.035561	0.073827	0.041450	0.068679	0.058060	0.081462	0.070108	0.068887	0.076817
380	0.057056	0.036163	0.072410	0.041450	0.065100	0.059643	0.072863	0.074375	0.067923	0.067872
390	0.049174	0.034177	0.071596	0.041935	0.066105	0.062222	0.073946	0.072766	0.068947	0.071645
400	0.052959	0.034212	0.071837	0.036271	0.057763	0.064228	0.069846	0.072719	0.068407	0.069195
410	0.051712	0.030515	0.072893	0.037300	0.054032	0.058776	0.060997	0.075785	0.066868	0.067889
420	0.043634	0.031341	0.073520	0.032972	0.056336	0.059481	0.057928	0.076394	0.069469	0.062361
430	0.045335	0.035200	0.064385	0.028754	0.053989	0.057337	0.052530	0.076288	0.064012	0.059257
440	0.050622	0.034683	0.066772	0.029191	0.051488	0.053684	0.051367	0.071898	0.066081	0.064383
450	0.048609	0.030583	0.069575	0.030859	0.056948	0.055997	0.048194	0.077942	0.059654	0.061499
460	0.046719	0.030321	0.063403	0.031361	0.053425	0.057905	0.044805	0.073573	0.063845	0.062884
470	0.046859	0.033626	0.063858	0.033761	0.053521	0.054399	0.041133	0.063706	0.061361	0.055383
480	0.042301	0.033123	0.068379	0.028371	0.050882	0.052197	0.037942	0.069155	0.058067	0.054600
490	0.039806	0.029341	0.069686	0.028746	0.050061	0.054112	0.039910	0.067946	0.058081	0.050656
500	0.043910	0.029093	0.063610	0.026093	0.052319	0.050238	0.035675	0.065053	0.059228	0.053548
510	0.044705	0.027772	0.065763	0.031896	0.050990	0.051902	0.036680	0.067662	0.056524	0.052607
520	0.047388	0.029067	0.060508	0.024311	0.043434	0.044195	0.035818	0.065333	0.053137	0.060444
530	0.040704	0.029937	0.056111	0.025110	0.046804	0.046586	0.037093	0.071317	0.050499	0.052360
540	0.045399	0.029178	0.056872	0.024880	0.044143	0.047112	0.035199	0.063967	0.050262	0.050455
550	0.043640	0.025647	0.059821	0.025068	0.044898	0.046719	0.035219	0.059726	0.048674	0.051473
560	0.043580	0.024784	0.057881	0.028112	0.046644	0.047372	0.036775	0.061980	0.045999	0.050672
570	0.043185	0.027974	0.054459	0.029152	0.048018	0.044748	0.031080	0.061642	0.042155	0.048521
580	0.041742	0.026003	0.055470	0.026603	0.039471	0.046252	0.030620	0.056670	0.038375	0.042325
590	0.043203	0.020859	0.050367	0.024518	0.043118	0.044765	0.033375	0.058005	0.040117	0.042877
600	0.037819	0.026270	0.048148	0.022341	0.041542	0.041415	0.032500	0.056130	0.041499	0.047041
610	0.037982	0.023964	0.051954	0.020023	0.042601	0.041897	0.029716	0.056428	0.037357	0.042605
620	0.043984	0.022789	0.054759	0.023165	0.040292	0.040135	0.026625	0.051539	0.035706	0.046207
630	0.041894	0.024526	0.051122	0.024262	0.044877	0.037792	0.029971	0.049973	0.036383	0.046993
640	0.042131	0.024094	0.050522	0.027185	0.040074	0.039441	0.027631	0.049584	0.035863	0.042903
650	0.040441	0.022045	0.051555	0.028742	0.041988	0.037058	0.030911	0.047582	0.033668	0.043558
660	0.038731	0.019544	0.046070	0.023539	0.041038	0.037671	0.029121	0.050725	0.037214	0.039839
670	0.042007	0.018091	0.046943	0.020086	0.041525	0.040962	0.030944	0.048206	0.035294	0.038833
680	0.040778	0.016658	0.045494	0.025840	0.037533	0.033956	0.031497	0.042982	0.036387	0.039782
690	0.039230	0.019710	0.043560	0.025782	0.043292	0.032436	0.030281	0.041879	0.035141	0.038473
700	0.039798	0.017783	0.040040	0.025147	0.035378	0.030810	0.030885	0.043973	0.027758	0.039478
710	0.036225	0.019742	0.039794	0.027391	0.039877	0.028868	0.027861	0.040045	0.029034	0.039809
720	0.036107	0.017644	0.038587	0.029925	0.041176	0.024715	0.031460	0.038562	0.031819	0.033589
730	0.036350	0.019705	0.038016	0.025715	0.038577	0.027847	0.026111	0.034446	0.030375	0.034442
740	0.035288	0.017642	0.039818	0.025018	0.035022	0.025032	0.025830	0.036775	0.027180	0.032135
750	0.036111	0.018415	0.041417	0.019806	0.038012	0.025850	0.026361	0.039849	0.028755	0.035456
760	0.036701	0.019085	0.041087	0.017119	0.034640	0.021844	0.030184	0.035377	0.026135	0.031976
770	0.037055	0.022075	0.036734	0.022655	0.034340	0.022864	0.027581	0.033984	0.024652	0.031296
780	0.039822	0.018975	0.038545	0.021276	0.032861	0.023438	0.025018	0.033499	0.026473	0.032811
790	0.034736	0.018676	0.035646	0.023112	0.033467	0.022571	0.028024	0.030476	0.026708	0.032392
800	0.037317	0.019900	0.037738	0.022917	0.036982	0.021789	0.027831	0.032140	0.024140	0.030888
810	0.039348	0.019426	0.039304	0.022923	0.032752	0.021786	0.025823	0.031977	0.027308	0.034420
820	0.035167	0.015775	0.035200	0.022185	0.036257	0.025317	0.027149	0.031879	0.022838	0.029329
830	0.038432	0.014657	0.030008	0.023663	0.035141	0.022362	0.029499	0.032637	0.024557	0.028599
840	0.039698	0.013845	0.032903	0.020275	0.032715	0.021138	0.027642	0.032722	0.025041	0.032426
850	0.036935	0.021189	0.033967	0.021379	0.030973	0.025325	0.026601	0.033335	0.025701	0.033081
860	0.035338	0.016143	0.032081	0.019647	0.033175	0.025556	0.033279	0.032681	0.027417	0.025964
870	0.035201	0.023870	0.032511	0.020582	0.029571	0.021234	0.022700	0.034272	0.021470	0.027852
880	0.036214	0.020484	0.031885	0.023685	0.028709	0.020553	0.026554	0.026350	0.028732	0.027373
890	0.034745	0.018778	0.031751	0.023647	0.030100	0.025604	0.028089	0.032948	0.027116	0.025404
900	0.030980	0.021636	0.029013	0.025256	0.028974	0.023178	0.026845	0.025156	0.023824	0.024512
910	0.031244	0.018362	0.033330	0.022186	0.027192	0.023277	0.028210	0.024654	0.021336	0.027421
920	0.035055	0.016217	0.035790	0.022413	0.030642	0.023305	0.029595	0.024299	0.020129	0.024960
930	0.031881	0.020833	0.026843	0.022937	0.031732	0.022149	0.024708	0.027027	0.022898	0.025372
940	0.031515	0.016281	0.032128	0.021568	0.029600	0.022373	0.024150	0.027169	0.022253	0.025165
950	0.034174	0.020331	0.030815	0.022384	0.028832	0.019385	0.026111	0.027308	0.024579	0.028754
960	0.031446	0.014646	0.029432	0.018524	0.028246	0.020365	0.025173	0.026013	0.023202	0.023314
970	0.033387	0.020007	0.028534	0.020120	0.027649	0.021910	0.024960	0.027612	0.020462	0.021245
980	0.034556	0.021414	0.026231	0.023397	0.030911	0.021447	0.024179	0.023031	0.023434	0.023603
990	0.033372	0.021915	0.026610	0.019540	0.026492	0.020760	0.024030	0.023409	0.019801	0.022131
1000	0.035124	0.021012	0.029201	0.023073	0.030308	0.019466	0.022607	0.020495	0.020703	0.023794
1010	0.035706	0.020746	0.029505	0.019592	0.022639	0.023181	0.026683	0.023874	0.024211	0.022898
1020	0.034106	0.023465	0.029869	0.016551	0.029126	0.019142	0.027307	0.025360	0.023052	0.017665
1030	0.034662	0.019884	0.026442	0.016813	0.025004	0.020445	0.024510	0.026168	0.022333	0.017879
1040	0.032102	0.017924	0.029586	0.018920	0.023210	0.019658	0.027070	0.023302	0.023062	0.023365
1050	0.033123	0.018310	0.030073	0.014705	0.025325	0.017521	0.021527	0.024543	0.022034	0.020399
1060	0.031567	0.015290	0.032290	0.019901	0.025618	0.017519	0.020246	0.023648	0.021697	0.023000
1070	0.028205	0.021131	0.026329	0.017069	0.025638	0.018258	0.023474	0.023203	0.024408	0.023206
1080	0.029926	0.022999	0.028044	0.019901	0.027000	0.020014	0.022721	0.024453	0.025259	0.020917
1090	0.030989	0.023017	0.028128	0.018088	0.023387	0.019058	0.022168	0.024210	0.024626	0.021139
1100	0.033431	0.022030	0.026361	0.019164	0.020075	0.020336	0.024979	0.023934	0.019280	0.022808
1110	0.029143	0.013457	0.029021	0.021990	0.027831	0.018584	0.021563	0.019809	0.020257	0.022311
1120	0.030266	0.014858	0.027612	0.020633	0.020059	0.017695	0.022474	0.023470	0.019355	0.018151
1130	0.029093	0.020917	0.031200	0.020680	0.021431	0.018018	0.018803	0.022513	0.020400	0.022027
1140	0.029166	0.018268	0.030618	0.016420	0.025830	0.016999	0.023235	0.020866	0.018003	0.024287
1150	0.030338	0.015405	0.027279	0.021573	0.021408	0.014858	0.019835	0.019815	0.020059	0.024046
1160	0.024748	0.013720	0.026788	0.022244	0.023052	0.020636	0.022276	0.021238	0.022382	0.019937
1170	0.030849	0.015563	0.028388	0.026153	0.018864	0.019387	0.022448	0.026135	0.020278	0.020615
1180	0.029885	0.010340	0.029332	0.021961	0.017564	0.018442	0.017873	0.023062	0.024200	0.026436
1190	0.025393	0.014834	0.028481	0.023997	0.019320	0.017800	0.021433	0.021906	0.020584	0.021114
1200	0.027707	0.015734	0.028974	0.021848	0.021458	0.021482	0.021879	0.022472	0.023784	0.022386
1210	0.030404	0.017512	0.026524	0.016319	0.021407	0.019208	0.018086	0.020245	0.021477	0.020091
1220	0.033189	0.016441	0.030327	0.021717	0.021743	0.017274	0.022609	0.020114	0.020235	0.021003
1230	0.026565	0.011118	0.030869	0.022132	0.017900	0.016848	0.022009	0.021772	0.023062	0.018601
1240	0.028134	0.018713	0.024289	0.026304	0.017383	0.018816	0.020760	0.020165	0.023786	0.018560
1250	0.027007	0.016907	0.026014	0.023966	0.025422	0.016848	0.022075	0.020399	0.022408	0.020029
1260	0.028311	0.016655	0.027874	0.021231	0.020969	0.021666	0.025403	0.021651	0.018957	0.021143
1270	0.027053	0.018713	0.027649	0.019596	0.020705	0.018343	0.021500	0.019466	0.020910	0.018812
1280	0.022195	0.015749	0.025377	0.019220	0.021118	0.019940	0.018433	0.017652	0.020636	0.021175
1290	0.026133	0.016952	0.027308	0.022302	0.023704	0.020329	0.021433	0.018933	0.022995	0.019496
1300	0.028525	0.017812	0.024999	0.010884	0.022407	0.020671	0.020203	0.024257	0.024708	0.019264
1310	0.025606	0.017571	0.028974	0.017301	0.028821	0.019539	0.026817	0.022479	0.022387	0.018770
1320	0.023672	0.020504	0.024112	0.015251	0.022822	0.017613	0.024764	0.017841	0.024013	0.016322
