T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
610	0.175253	0.171514	0.172109	0.170073	0.165699	0.170351	0.172006	0.178510	0.180255	0.167561
620	0.168678	0.167646	0.173136	0.175373	0.166486	0.170080	0.166291	0.173771	0.186248	0.173776
630	0.174286	0.167757	0.178115	0.168570	0.162255	0.170199	0.153939	0.175276	0.181482	0.173360
640	0.165457	0.165073	0.168192	0.169441	0.164170	0.170440	0.158818	0.176044	0.176074	0.170629
650	0.166030	0.171402	0.176221	0.169138	0.153519	0.172129	0.161245	0.173153	0.174149	0.169202
660	0.159868	0.170299	0.172263	0.163050	0.162817	0.174433	0.165742	0.170444	0.171803	0.169912
670	0.165337	0.171011	0.166724	0.169287	0.168973	0.171985	0.162044	0.167342	0.175498	0.178648
680	0.164147	0.166416	0.174760	0.166776	0.171653	0.171460	0.166086	0.171147	0.175035	0.173696
690	0.159608	0.162580	0.165463	0.164410	0.165446	0.174078	0.163476	0.170578	0.178721	0.174710
700	0.166191	0.162062	0.167306	0.160121	0.168573	0.171491	0.160964	0.173965	0.175837	0.178282
710	0.163598	0.161580	0.171203	0.161052	0.157047	0.173944	0.158481	0.173681	0.175853	0.167818
720	0.159832	0.160962	0.168235	0.167514	0.163758	0.167761	0.167246	0.167790	0.183186	0.172459
730	0.155001	0.159752	0.167704	0.157754	0.165547	0.166607	0.160918	0.162707	0.178974	0.172680
740	0.158256	0.155384	0.161031	0.170326	0.160344	0.170578	0.163868	0.163925	0.171085	0.172782
750	0.157478	0.163864	0.165308	0.167549	0.164429	0.166340	0.158595	0.170239	0.178943	0.169328
760	0.149495	0.167104	0.162987	0.161316	0.160288	0.172317	0.162739	0.169043	0.172545	0.171676
770	0.154345	0.159606	0.164019	0.160547	0.163943	0.163892	0.160404	0.168721	0.172804	0.174709
780	0.152779	0.160676	0.164262	0.168932	0.164628	0.159611	0.164325	0.169306	0.173238	0.168154
790	0.149173	0.166941	0.159793	0.162272	0.158248	0.168472	0.169528	0.171947	0.167957	0.169503
800	0.154478	0.158949	0.158516	0.168374	0.170521	0.163872	0.161204	0.166738	0.165800	0.164200
810	0.148370	0.162785	0.162630	0.164247	0.159982	0.159048	0.161115	0.170656	0.172309	0.168069
820	0.154955	0.169706	0.164925	0.161592	0.161012	0.157113	0.160019	0.175165	0.169328	0.167202
830	0.154670	0.161537	0.161974	0.159523	0.157319	0.163779	0.161185	0.170086	0.167185	0.166417
840	0.153936	0.160204	0.162305	0.158749	0.159313	0.155944	0.163053	0.163791	0.165653	0.161832
850	0.151840	0.154587	0.160295	0.160843	0.160695	0.155689	0.158789	0.170291	0.164495	0.165626
860	0.151160	0.155544	0.153968	0.158407	0.158737	0.158841	0.157722	0.166285	0.168342	0.162889
870	0.150896	0.156837	0.153428	0.162948	0.161861	0.155908	0.159927	0.170519	0.166025	0.163140
880	0.154189	0.158346	0.156392	0.155014	0.159298	0.158796	0.152245	0.160223	0.163176	0.157315
890	0.148907	0.158906	0.149016	0.151954	0.159194	0.150995	0.152957	0.158144	0.166536	0.166178
900	0.150475	0.154111	0.148636	0.157437	0.150990	0.153039	0.148900	0.157788	0.164557	0.158256
910	0.147613	0.154771	0.152673	0.153014	0.151255	0.149387	0.152909	0.161541	0.161141	0.158393
920	0.147642	0.153114	0.151735	0.155160	0.153467	0.149840	0.148701	0.159325	0.163103	0.155044
930	0.145301	0.156634	0.149873	0.150477	0.148637	0.148931	0.145625	0.163921	0.157428	0.155023
940	0.146152	0.148901	0.152839	0.158423	0.152445	0.149801	0.153417	0.160425	0.159873	0.157520
950	0.140069	0.155658	0.154674	0.153214	0.153895	0.146623	0.143600	0.161645	0.165181	0.152024
